1	168 1382 1406 1484 2825746
2	0 90 250 250 6423857
3	0 90 160 250 5598040
4	0 0 0 90 6043346
5	0 0 0 9306 4668448
6	0 0 70 69346 5432810
7	0 70 1208 67762 5085074
8	0 0 63252 628673 7648804
9	0 0 79702 618938 5320152
10	0 2354 82692 874249 5573102
11	0 5400 684556 1574288 6607922
12	0 5886 740544 1482690 5726732
13	0 63746 656867 1349955 5200704
14	0 82886 768721 1208181 7342252
15	0 88034 729126 1355734 6487428
16	0 92654 656790 1462223 5566399
17	0 72714 930462 1667868 4926304
18	0 70536 1181162 1642841 5043716
19	518 93776 811896 1535400 6827343
20	518 94964 1085185 1562208 7268456
21	518 98924 1091152 1763802 8484490
22	518 91202 829863 1611268 6858906
23	518 88686 779624 1831233 7966707
24	518 75964 754828 1921228 7859666
25	444 108098 823993 1984474 8156286
26	518 99980 916662 1684440 8500391
27	444 104336 807951 1697303 8042012
28	518 113444 1005072 1690603 8034400
29	444 71592 1517161 1842348 9950608
30	444 73580 1428248 1609164 6943450
31	444 172638 755473 1679896 7284093
32	444 149282 591325 1765142 9908343
33	518 112454 1242729 2001871 8225943
34	518 108816 1440632 1666910 7861812
35	518 98528 1160179 1638612 7398308
36	518 96738 831739 1321202 6475400
37	444 88958 1192137 1676964 9159717
38	518 93966 1024402 1722777 6708610
39	444 81500 1010696 1318948 6661736
40	444 83356 1206096 1451591 9764227
41	518 99172 1228794 1537530 9833054
42	592 93776 966911 2109886 8942576
43	518 102282 879278 2097963 8028548
44	518 72912 1149541 2110344 9810050
45	444 88364 1108602 1487013 9724922
46	560 121426 534079 1786820 10359979
47	592 157128 907051 1337570 7097718
48	518 188024 956206 1478037 6340452
49	444 156394 996265 1527162 6465875
50	518 149678 995395 1658593 8019665
51	444 139646 1059379 2261803 9968378
52	518 161360 868106 1984082 9857873
53	518 153218 724790 2063612 7683976
54	518 150536 955545 2281505 9266046
55	518 198956 839363 2068785 6524228
56	518 173042 866072 1479904 6285509
57	444 170534 880903 1694298 6375641
58	592 150932 988267 1673764 6381364
59	444 132510 1029863 1589334 9938325
60	518 118782 893103 1717773 9866311
61	518 130596 713036 2043023 10279398
62	518 161558 703527 2016179 9822280
63	518 165906 685466 2062401 9965922
64	444 188684 798539 1538122 7542910
65	518 137856 635964 1586153 7267806
66	518 119912 932920 1547017 7605051
67	370 150800 832975 1542601 6809685
68	592 211322 775102 1610663 6520646
69	444 150668 703983 2113316 10155951
70	518 131858 1037251 2148045 7992963
71	444 151328 938365 1411745 9469132
72	518 146708 895659 1607006 7500346
73	592 204780 786810 1990677 6548763
74	444 162540 770309 2125853 7913868
75	444 142914 1252916 2075152 7224363
76	518 116010 1135981 1698410 7041882
77	560 275796 929684 1448717 8614504
78	518 199640 940587 1664582 9640064
79	518 185846 1065803 1385174 6257419
80	370 149142 1241094 1694367 6810933
81	592 150536 1132418 1705241 7330180
82	518 146832 1207260 1376609 9573929
83	518 153506 1066337 2196948 9250913
84	518 125060 1008062 2010132 7976312
85	444 201810 1093052 1952437 7880720
86	518 139126 1118764 2382066 9540735
87	518 135158 846834 1721671 6242858
88	592 207156 908960 1753076 6345247
89	444 157268 732132 1547147 8948895
90	518 140504 1004195 1488144 6331471
91	444 146774 1076986 1783390 9270937
92	518 136676 1052808 1806200 9409496
93	444 151724 829074 1970936 8848775
94	518 129614 1097037 2196346 9152880
95	444 191712 744848 1836794 10156080
96	518 157202 865379 1616655 9538996
97	518 151196 931790 1748704 8004168
98	518 145446 1060603 1607533 8194446
99	444 134036 781688 1576295 8013479
100	518 155016 859626 1613098 7993888
101	518 131652 844598 1765618 8189219
102	518 122816 709392 1678762 10109622
103	518 129812 862009 2113292 9907966
104	444 127304 799337 1538366 8299214
105	370 156674 734498 1723523 8552819
106	444 151650 758662 2003623 6674003
107	560 192842 800962 1670186 7233216
108	444 163472 1164556 1548921 9027552
109	518 138492 980361 1497588 8354446
110	444 157260 939394 1342927 8192618
111	444 127362 942469 1212465 9963051
112	518 136734 908658 1056726 7611378
113	444 159570 917007 1390636 7131005
114	518 170204 1045624 1429894 10039259
115	444 160436 970527 1242598 10511951
116	444 137864 863159 1258422 10617229
117	518 135282 982000 1638972 8746308
118	444 154892 1039178 1306330 9736963
119	518 147038 986699 1386660 6816015
120	518 171318 1051673 1269236 7458625
121	518 133706 1013441 1298550 10003084
122	444 151988 804912 1305848 10305081
123	518 167168 896224 1057998 10741257
124	444 132840 898016 1183014 9007355
125	518 150082 832562 1372258 9695866
