#timestamp(s) cpu_usage(ticks) memory_usage(bytes) rx(bytes) tx(bytes)
1489068205 0.0 3719168 1634 1484
1489068206 0.13 3719168 662 250
1489068207 0.1 3645440 914 0
1489068208 0.09 3645440 1022 0
1489068209 0.13 3645440 406 0
1489068210 65.67 4829184 2652783 1354464
1489068211 120.27 4747264 4378181 2337266
1489068212 116.92 4755456 5581040 3579420
1489068213 125.15 4784128 6569325 3891659
1489068214 123.06 4919296 6640933 4179253
1489068215 131.81 4685824 7040154 4276829
1489068216 103.65 4685824 4961743 3231787
1489068217 131.21 4698112 8237780 4675568
1489068218 111.73 5115904 5673421 3625413
1489068219 122.13 5103616 6791846 3980286
1489068220 113.23 4812800 6081061 3258735
1489068221 126.62 4812800 6857515 3963569
1489068222 118.27 4603904 5697507 3920500
1489068223 129.53 5009408 7182802 4320948
1489068224 110.97 4759552 6428994 3347994
1489068225 122.79 4759552 6506900 3790866
1489068226 124.06 4771840 6542182 3819680
1489068227 120.43 4698112 6023832 3954915
1489068228 103.5 4624384 4739159 3186728
1489068229 120.44 4579328 5781752 3828149
1489068230 107.54 5025792 5731129 2931762
1489068231 122.11 4694016 6369443 3207551
1489068232 109.21 4636672 4948874 3429287
1489068233 123.17 4698112 7412718 3882589
1489068234 108.28 4608000 5200438 3262129
1489068235 115.48 4595712 6254693 3921138
1489068236 109.02 4898816 5642036 2673027
1489068237 127.14 4943872 6013246 2824728
1489068238 112.87 4694016 4390953 2937931
1489068239 119.4 4825088 6166828 3619849
1489068240 130.43 5025792 6552781 4200875
1489068241 118.92 4943872 6346206 3899723
1489068242 109.69 5120000 5919040 3340052
1489068243 128.31 5058560 6248516 3953273
1489068244 121.34 4812800 5795756 3166365
1489068245 119.02 4943872 7003963 3530917
1489068246 90.69 4943872 4396138 2909404
1489068247 90.18 4943872 4502573 2996354
1489068248 107.35 4837376 5785785 3822627
1489068249 103.98 4837376 5643997 3801194
1489068250 129.35 5099520 6322720 3977119
1489068251 114.53 4980736 5039465 2183243
1489068252 127.98 4980736 5847713 3725474
1489068253 119.71 4886528 4628678 3718253
1489068254 113.49 5083136 5588580 3201112
1489068255 116.31 4980736 6319252 4348802
1489068256 117.2 4841472 5894115 3395363
1489068257 90.69 4919296 4652422 3117938
1489068258 110.03 4919296 5642758 3668158
1489068259 114.11 5070848 6223804 3598343
