#timestamp(s) cpu_usage(ticks) memory_usage(bytes) rx(bytes) tx(bytes)
1489068525 0.0 3782656 1650 1472
1489068526 0.14 3756032 406 238
1489068527 0.11 3637248 1268 90
1489068528 0.11 3637248 410 0
1489068529 72.01 4476928 2829827 2051364
1489068530 122.26 4476928 4093270 2412450
1489068531 59.81 4497408 2040262 1001904
1489068532 77.82 4497408 3516897 1844671
1489068533 80.46 4497408 3100469 1586812
1489068534 81.26 4562944 3009777 1364185
1489068535 0.02 4562944 233480 10290
1489068536 46.76 4694016 1927827 1237809
1489068537 82.55 4567040 2965971 1777989
1489068538 90.64 4567040 3406681 1709550
1489068539 76.95 4567040 3214670 1685692
1489068540 71.14 4567040 3507925 1906348
1489068541 72.51 4567040 3515003 2208283
1489068542 74.61 4567040 2877769 1796761
1489068543 65.42 4567040 2810829 1570121
1489068544 105.21 4698112 3544136 2013914
1489068545 73.7 4698112 2657463 1688717
1489068546 85.73 4591616 4093406 2253505
1489068547 84.54 4591616 3585696 2173762
1489068548 78.9 4591616 3166445 2020527
1489068549 73.09 4591616 3366950 1993881
1489068550 81.71 4591616 3748722 2407154
1489068551 83.51 4591616 3959970 2226761
1489068552 62.07 4591616 2954082 1753626
1489068553 86.4 4591616 3521900 1504953
1489068554 95.59 4591616 2455883 1445436
1489068555 85.92 4591616 3787794 2337180
1489068556 85.71 4591616 3592182 1837970
1489068557 69.18 4591616 3128235 1841376
1489068558 94.83 4591616 3565321 1511567
1489068559 88.0 4591616 3203948 2123049
1489068560 79.73 4591616 3757353 2074082
1489068561 60.78 4591616 2701240 1546278
1489068562 74.14 4591616 3509507 2136439
1489068563 74.78 4591616 3528268 2365613
1489068564 85.62 4591616 3014744 1441250
1489068565 80.78 4591616 3468836 2140127
1489068566 66.36 4591616 2696212 1574727
1489068567 92.01 4591616 3633960 1818044
1489068568 82.45 4591616 3612695 2421418
1489068569 81.38 4591616 3331298 1931615
1489068570 73.59 4722688 3344466 2185830
1489068571 79.72 4608000 3216095 1234647
1489068572 81.83 4608000 2903090 2185055
1489068573 76.64 4608000 3484802 2272192
1489068574 79.56 4608000 3963174 2272926
1489068575 92.23 4608000 3816753 1903067
1489068576 80.43 4608000 2694619 1595009
1489068577 91.22 4608000 4298097 1868490
1489068578 82.8 4608000 3618545 2131700
1489068579 90.0 4608000 3826292 1914440
1489068580 74.79 4608000 3102111 1857994
1489068581 82.67 4608000 3654359 1840664
1489068582 82.37 4608000 4025359 2265287
1489068583 62.39 4608000 2845469 1889472
1489068584 81.39 4608000 3404483 2123851
1489068585 69.73 4608000 3097011 1879607
1489068586 89.71 4608000 3734944 2159969
1489068587 84.48 4608000 3184835 2013356
1489068588 90.33 4608000 3568527 2161211
1489068589 54.93 4608000 2311250 1472926
1489068590 110.05 4608000 4782398 2368149
1489068591 87.72 4608000 3170835 1578055
1489068592 103.19 4608000 3721791 2026127
1489068593 77.66 4608000 2830562 1781777
1489068594 74.78 4608000 2425585 1657073
1489068595 129.68 4608000 5016400 2105077
1489068596 85.7 4608000 2149252 1349494
1489068597 101.78 4608000 3283837 1795427
1489068598 84.05 4608000 3499063 1938175
1489068599 108.83 4608000 3515398 1635287
1489068600 79.89 4608000 3698711 2081321
1489068601 70.19 4739072 3411645 1856027
1489068602 55.18 4612096 2409999 1512651
1489068603 83.28 4612096 3773080 2190403
1489068604 91.18 4612096 4086931 1882260
1489068605 73.73 4612096 3301241 1969104
1489068606 72.72 4612096 3418196 1484529
1489068607 84.31 4612096 3208122 1838171
1489068608 56.61 4612096 2284434 1436516
1489068609 86.79 4612096 4630554 1753342
1489068610 112.13 4612096 2946491 1618166
1489068611 111.12 4612096 3792531 1989355
1489068612 65.46 4612096 3019333 1859389
1489068613 67.1 4612096 3118602 2007026
1489068614 78.34 4612096 3556173 1984967
1489068615 83.51 4612096 3335058 1943201
1489068616 79.39 4612096 3205877 1740333
1489068617 72.53 4612096 3249563 2073250
1489068618 66.49 4612096 2845192 1726040
1489068619 65.05 4612096 2956385 1872599
1489068620 63.98 4612096 3063587 1872520
1489068621 80.5 4612096 3245319 1969053
1489068622 68.31 4612096 2733012 1819717
1489068623 86.97 4612096 4328596 2294806
1489068624 79.37 4612096 3336245 1930603
1489068625 76.64 4612096 3333951 1780439
1489068626 83.7 4612096 3203933 1641573
1489068627 105.43 4612096 3959938 1485902
1489068628 82.12 4612096 3257028 2082351
1489068629 58.13 4612096 2274153 1303555
1489068630 96.78 4612096 3825618 1102941
1489068631 106.18 4612096 3456265 2124256
1489068632 94.35 4612096 3915968 2208663
1489068633 64.4 4612096 2922516 1599222
1489068634 78.41 4743168 3816371 1735330
1489068635 106.74 4743168 3696144 1679665
1489068636 76.28 4743168 3485863 2266470
1489068637 77.33 4743168 3317029 1625167
1489068638 73.64 4743168 2866621 1774748
1489068639 77.94 4743168 3696280 1955238
1489068640 74.53 4743168 3553161 2225456
1489068641 67.24 4620288 3095049 1848032
1489068642 87.71 4620288 3512350 1936136
1489068643 68.14 4620288 3068092 1780105
1489068644 78.44 4620288 3552172 2090062
1489068645 103.18 4620288 3763553 2004889
1489068646 93.39 4620288 3386501 1980746
1489068647 76.14 4620288 3289858 1873053
1489068648 81.15 4620288 3542240 2236985
1489068649 78.83 4620288 3368040 2054197
1489068650 89.32 4620288 4112569 2324051
1489068651 61.86 4620288 2546607 1593553
1489068652 54.56 4620288 2623339 1341429
1489068653 101.25 4620288 4918318 2248145
1489068654 81.42 4620288 2996962 1950561
1489068655 88.1 4620288 3805787 2322195
1489068656 60.68 4620288 2302087 1374942
1489068657 71.48 4620288 2854237 1748149
1489068658 95.44 4620288 4437192 2511068
1489068659 63.82 4620288 2561564 1409906
1489068660 94.78 4620288 4401849 2069294
1489068661 81.24 4620288 3430420 2194271
1489068662 71.08 4620288 3277401 2132621
1489068663 69.08 4620288 2771922 1735655
1489068664 77.16 4620288 3601465 1646905
1489068665 77.0 4620288 3584283 1906401
1489068666 88.37 4620288 3760328 2521237
1489068667 78.45 4620288 3147535 2029587
1489068668 70.33 4620288 3233319 1984517
1489068669 75.89 4620288 3232643 2147482
1489068670 77.15 4620288 3565951 2316852
1489068671 72.47 4620288 3392403 2139208
1489068672 64.76 4620288 2996731 2058003
1489068673 90.47 4620288 3552560 2585342
1489068674 94.39 4620288 3089733 1659775
1489068675 90.36 4620288 3846815 2400217
1489068676 74.46 4620288 2930107 1826436
1489068677 99.4 4620288 3848101 1704831
1489068678 61.6 4620288 2573380 1624102
1489068679 69.98 4620288 3531001 2077952
1489068680 66.14 4620288 3055628 1559058
1489068681 105.17 4620288 4217451 1494190
1489068682 116.22 4620288 3726240 2433992
1489068683 67.82 4620288 3426695 2009088
1489068684 83.61 4620288 3102805 1697350
1489068685 64.61 4620288 3048311 1583252
1489068686 79.23 4751360 4202382 2076489
1489068687 73.35 4751360 3182147 1908717
1489068688 88.06 4751360 3997342 2117000
1489068689 95.52 4751360 3327059 1540954
1489068690 76.36 4751360 3324885 2175446
1489068691 80.38 4624384 3554875 2258037
1489068692 71.95 4624384 3322055 1268443
1489068693 76.0 4624384 2919313 2327776
1489068694 86.08 4624384 3820899 2445965
1489068695 79.67 4624384 3178262 1792633
