1	1269760 1384448 1904640 3334144 6193152
2	1015808 1310720 1794048 4079616 5959680
3	1015808 1183744 1605632 4243456 7045120
4	1032192 1298432 2215936 4251648 8769536
5	1126400 1347584 2265088 4251648 10604544
6	1060864 1224704 2461696 4251648 12177408
7	1060864 1474560 2248704 4300800 13869056
8	1060864 1798144 2240512 4296704 15572992
9	1060864 1953792 2473984 4308992 17276928
10	1060864 2228224 2473984 4308992 18849792
11	1085440 2183168 2473984 4308992 20684800
12	1085440 2113536 2473984 4308992 22429696
13	1085440 2113536 2473984 4308992 24002560
14	1085440 2113536 2605056 4308992 25706496
15	1085440 2113536 2605056 4308992 27279360
16	1085440 2113536 2605056 4308992 28852224
17	1085440 2113536 2605056 4308992 30556160
18	1085440 2113536 2592768 4308992 32260096
19	1085440 2121728 2592768 4308992 34095104
20	1085440 2121728 2592768 4308992 35799040
21	1085440 2146304 2592768 4308992 37502976
22	1085440 2146304 2592768 4308992 39075840
23	1085440 2146304 2482176 4308992 40910848
24	1085440 2146304 2543616 4308992 42614784
25	1085440 2146304 2543616 4308992 44187648
26	1085440 2146304 2543616 4308992 46022656
27	1085440 2146304 2543616 4308992 47464448
28	1085440 2146304 2469888 4308992 49430528
29	1085440 2146304 2469888 4308992 51134464
30	1085440 2068480 2473984 4308992 52838400
31	1085440 2158592 2482176 4308992 54411264
32	1085440 2273280 2482176 4321280 56115200
33	1085440 2273280 2547712 4321280 57425920
34	1085440 2228224 2482176 4321280 59392000
35	1085440 2228224 2482176 4321280 61489152
36	1085440 2129920 2482176 4321280 63324160
37	1085440 2129920 2482176 4321280 65028096
38	1085440 2129920 2482176 4321280 66994176
39	1085440 2129920 2482176 4321280 68567040
40	1085440 2129920 2482176 4321280 70402048
41	1085440 2129920 2482176 4321280 71974912
42	1085440 2109440 2482176 4321280 73678848
43	1085440 2109440 2482176 4321280 75382784
44	1085440 2109440 2482176 4321280 77086720
45	1085440 2109440 2486272 4321280 78790656
46	1085440 2109440 2486272 4321280 80625664
47	1085440 2109440 2482176 4321280 82329600
48	1085440 2109440 2482176 4321280 83902464
49	1085440 2109440 2482176 4321280 85606400
50	1085440 2109440 2482176 4321280 87310336
51	1085440 2109440 2482176 4321280 88883200
52	1085440 2109440 2482176 4321280 90587136
53	1085440 2109440 2482176 4321280 92291072
54	1085440 2129920 2482176 4321280 93732864
55	1085440 2134016 2486272 4321280 95305728
56	1085440 2134016 2613248 4321280 97271808
57	1085440 2134016 2613248 4329472 98844672
58	1085440 2134016 2613248 4329472 100679680
59	1085440 2134016 2486272 4329472 102383616
60	1085440 2134016 2486272 4329472 104087552
61	1085440 2134016 2486272 4329472 105791488
62	1085440 2134016 2486272 4329472 107495424
63	1085440 2134016 2486272 4329472 109199360
64	1085440 2134016 2486272 4329472 111034368
65	1085440 2113536 2486272 4329472 112738304
66	1085440 2113536 2486272 4329472 114573312
67	1085440 2113536 2490368 4329472 116277248
68	1085440 2154496 2490368 4329472 117981184
69	1085440 2117632 2490368 4317184 119685120
70	1085440 2093056 2490368 4317184 121520128
71	1085440 2093056 2490368 4317184 123224064
72	1085440 2093056 2490368 4313088 124796928
73	1085440 2093056 2490368 4313088 126500864
74	1085440 2093056 2494464 4313088 128204800
75	1085440 2093056 2494464 4313088 129777664
76	1085440 2097152 2494464 4313088 131481600
77	1085440 2097152 2494464 4313088 133185536
78	1085440 2097152 2494464 4313088 135020544
79	1085440 2097152 2494464 4313088 136724480
80	1085440 2097152 2494464 4313088 138428416
81	1085440 2097152 2494464 4313088 140001280
82	1085440 2097152 2494464 4313088 141836288
83	1085440 2097152 2494464 4313088 143671296
84	1085440 2097152 2494464 4313088 145375232
85	1085440 2097152 2494464 4313088 147079168
86	1085440 2097152 2494464 4313088 148914176
87	1085440 2097152 2494464 4313088 150355968
88	1085440 2097152 2494464 4313088 151797760
89	1085440 2097152 2494464 4313088 153239552
90	1085440 2097152 2494464 4313088 154681344
91	1085440 2097152 2494464 4313088 155992064
92	1085440 2097152 2494464 4313088 157433856
93	1085440 2097152 2494464 4313088 159006720
94	1085440 2097152 2494464 4313088 160579584
95	1085440 2097152 2494464 4313088 162152448
96	1085440 2097152 2494464 4313088 163594240
97	1085440 2097152 2494464 4313088 165167104
98	1085440 2228224 2494464 4313088 166084608
99	1085440 2101248 2494464 4313088 167919616
100	1085440 2101248 2494464 4313088 169492480
101	1085440 2101248 2494464 4313088 171327488
102	1085440 2101248 2494464 4313088 173031424
103	1085440 2101248 2494464 4300800 174604288
104	1085440 2101248 2494464 4300800 176177152
105	1085440 2101248 2498560 4304896 177881088
106	1085440 2101248 2498560 4304896 179322880
107	1085440 2101248 2498560 4304896 180764672
108	1085440 2101248 2498560 4304896 182337536
109	1085440 2101248 2498560 4296704 183910400
110	1085440 2101248 2498560 4300800 185614336
111	1085440 2101248 2498560 4300800 187056128
112	1085440 2101248 2494464 4300800 188366848
113	1085440 2101248 2494464 4382720 189808640
114	1085440 2101248 2494464 4382720 191381504
115	1085440 2101248 2498560 4382720 193347584
116	1085440 2101248 2498560 4382720 195055616
