1	228
2	1272
3	1356
4	1242
5	1140
6	1081
7	1768
8	3.0000000000002e+16
9	1825
10	1866
11	1943
12	2267
13	2119
14	1868
15	2281
16	1996
17	2108
18	1967
19	2295
20	2215
21	2355
22	2230
23	2175
24	2305
25	2187
26	2215
27	2258
28	1982
29	2145
30	1815
31	2159
32	2259
33	2197
34	2289
35	2081
36	2273
37	2134
38	2259
39	2133
40	2358
41	2096
42	2389
43	2314
44	2152
45	2232
46	2355
47	2530
48	2232
49	2258
50	2478
51	2200
52	2210
53	2140
54	2305
55	2228
56	2231
57	2379
58	2589
59	2383
60	2322
61	2218
62	2280
63	2586
64	2291
65	2380
66	2206
67	2494
68	2250
69	2279
70	2136
71	2012
72	2281
73	1955
74	2315
75	2343
76	2120
77	2229
78	1800
79	2282
80	2487
81	2669
82	1899
83	2336
84	2225
85	2225
86	2213
87	2363
88	2495
89	2047
90	2395
91	2336
92	2329
93	2301
94	2218
95	2241
96	2057
97	2111
98	2315
99	2270
100	2274
101	2383
102	2175
103	2278
104	2338
105	2007
106	2359
107	2173
108	2165
109	2323
110	2109
111	2348
112	2172
113	2290
114	2494
115	2250
116	2383
117	2260
118	2337
119	2296
120	2420
121	2254
122	2189
123	2339
124	2237
125	2187
126	2372
127	2346
128	1997
129	2423
130	2281
131	2226
132	2135
133	2367
134	1977
135	2392
136	2269
137	2289
138	2306
139	2546
140	2280
141	2114
142	2582
143	2193
144	2355
145	2011
146	2226
147	2146
148	2288
149	2312
150	2040
151	2237
152	2274
153	2385
154	2073
155	2043
156	2026
157	2101
158	2151
159	2242
160	2145
161	2415
162	2558
163	2238
164	2337
165	2226
166	2460
167	2410
168	2336
169	2113
170	2375
171	2289
172	2366
173	1987
174	2454
175	2326
176	2370
177	2007
178	2469
179	2616
180	2336
181	2126
182	2313
183	2273
184	2265
185	2198
186	2143
187	2145
188	2287
189	2069
190	2618
191	2132
192	2437
193	2139
194	2532
195	2025
196	2256
197	2212
198	2354
199	2114
200	2270
201	2317
202	2428
203	2189
204	2256
205	2010
206	2156
207	2303
208	2157
209	2232
210	2011
211	2269
212	2300
213	2503
214	2253
215	2357
216	2546
217	2258
218	2000
219	2261
220	2280
221	2147
222	2321
223	2393
224	2241
225	2240
226	2209
227	1939
228	2252
229	2022
230	2217
231	2233
232	2515
233	2154
234	2080
235	2263
236	2271
237	2465
238	2570
239	2481
240	2082
241	2312
242	2340
243	2369
244	1990
245	2220
246	2113
247	2409
248	2261
249	2430
250	2329
251	2089
252	2146
253	2388
