#timestamp(s) cpu_usage(ticks) memory_usage(bytes) rx(bytes) tx(bytes)
1488419621 0.0 1396736 90 168
1488419622 0.07 1396736 246 90
1488419623 0.13 1134592 758 160
1488419624 0.16 1134592 250 90
1488419625 0.13 1134592 90 0
1488419626 0.15 1015808 552 0
1488419627 0.07 1015808 300 70
1488419628 0.13 1060864 2134 1076
1488419629 4.39 1990656 869629 441176
1488419630 25.74 2392064 4709801 3643239
1488419631 16.24 3063808 4893511 3232848
1488419632 15.89 3469312 4163722 2981086
1488419633 15.64 3375104 3602878 3139804
1488419634 22.77 3239936 4001708 4008405
1488419635 12.45 3239936 2895538 2786228
1488419636 9.09 3178496 1996150 2055602
1488419637 14.31 3178496 2607684 2501520
1488419638 12.21 3178496 2183722 2219612
1488419639 13.09 3178496 2682896 2530098
1488419640 14.49 3178496 2797470 2659926
1488419641 12.23 3178496 2722514 2743804
1488419642 11.97 3178496 2262666 2399674
1488419643 12.02 3178496 2700412 2536960
1488419644 13.18 3178496 2636202 2634500
1488419645 12.88 3178496 2647528 2492082
1488419646 12.38 3178496 2293328 2288054
1488419647 14.09 3178496 2697760 2724110
1488419648 12.88 3178496 2549672 2418378
1488419649 13.1 3178496 2501172 2520500
1488419650 14.65 3178496 2482096 2449272
1488419651 13.81 3178496 3000864 2741500
1488419652 12.94 3178496 2536600 2697614
1488419653 16.26 3178496 3383936 3338368
1488419654 15.48 3178496 3250934 3204876
1488419655 12.21 3178496 2947994 2848962
1488419656 12.56 3309568 2807776 2654932
1488419657 12.76 3309568 2751296 2726546
1488419658 10.7 3309568 2373188 2394588
1488419659 12.82 3309568 2720952 2718342
1488419660 12.16 3309568 2737568 2648772
1488419661 13.29 3305472 2734178 2679848
1488419662 12.31 3178496 2866244 2658834
1488419663 12.33 3178496 2552704 2722456
1488419664 14.05 3178496 2955430 2966416
1488419665 13.18 3178496 3039398 2780990
1488419666 12.36 3178496 2707018 2724562
1488419667 12.73 3178496 2781902 2728414
1488419668 13.03 3178496 2895202 2839306
