#timestamp(s) cpu_usage(ticks) memory_usage(bytes) rx(bytes) tx(bytes)
1488419627 9625121 1613824 1208 1316
1488419628 499415 1536000 460 168
1488419629 1426208 1413120 320 250
1488419630 147931377 1740800 797707 194634
1488419631 130352135 1744896 760515 184272
1488419632 132976272 1744896 691099 169620
1488419633 151605269 1744896 831202 204274
1488419634 109691868 1744896 585831 143468
1488419635 177812 1744896 178 148
1488419636 170947267 1875968 1356563 354244
1488419637 102917260 1875968 522572 260686
1488419638 81359185 1875968 414582 208344
1488419639 87235837 2007040 447895 224918
1488419640 82124312 2007040 431456 215802
1488419641 120008470 2007040 633134 315330
1488419642 97856003 1880064 518032 257786
1488419643 86445859 1880064 450036 226296
1488419644 101767348 1880064 494078 246434
1488419645 105166560 1880064 508578 252556
1488419646 107494323 1880064 479403 239446
1488419647 108376088 1753088 493880 246492
1488419648 89040271 1753088 451769 226370
1488419649 91621460 1753088 456714 228350
1488419650 100925157 1753088 536616 267018
1488419651 114258040 1753088 565412 282206
1488419652 121921435 1753088 641399 313788
1488419653 160489929 1753088 758879 366158
1488419654 157644828 1753088 730405 355796
1488419655 147232971 1753088 685174 338372
1488419656 129097919 1753088 585685 289136
1488419657 130874068 1753088 612901 299906
1488419658 123864108 1753088 595767 295992
1488419659 132757803 1757184 649622 321550
1488419660 127920488 1757184 603425 298038
1488419661 128606246 1757184 648608 320346
1488419662 141986596 1757184 689002 340550
1488419663 151525929 1757184 715923 349328
1488419664 147623130 1757184 702611 346094
1488419665 155179692 1757184 723467 353148
1488419666 123314760 1757184 596521 295538
1488419667 128477152 1757184 621778 306824
1488419668 134719894 1757184 650080 319950
1488419669 158285670 1757184 752160 368138
1488419670 153609081 1757184 709094 349378
1488419671 160091591 1757184 756483 369392
1488419672 143726341 1757184 690253 338042
1488419673 140141882 1757184 672309 330048
1488419674 151561055 1757184 720079 351828
1488419675 137043646 1757184 693956 342332
1488419676 147681799 1757184 690358 339354
1488419677 151676724 1757184 711879 349658
1488419678 145245927 1757184 669887 329718
1488419679 144437884 1757184 692787 341474
1488419680 146476421 1757184 716590 350920
1488419681 130915747 1888256 613549 301206
1488419682 129168372 1761280 609492 300216
1488419683 137764206 1761280 636320 311774
1488419684 143086058 1761280 672406 330386
1488419685 137747858 1761280 651374 320420
1488419686 142527458 1761280 644154 318646
1488419687 153830322 1761280 716773 351944
1488419688 150843858 1761280 710044 348066
1488419689 124219006 1761280 592930 291388
1488419690 134264103 1761280 612295 301016
1488419691 105913273 1761280 498237 249322
1488419692 115333616 1761280 535756 266960
1488419693 139556529 1761280 586164 288080
1488419694 132406053 1761280 593291 293286
1488419695 143337487 1761280 684830 336450
1488419696 150639180 1761280 686965 336524
1488419697 150504708 1761280 701244 344040
1488419698 119049186 1761280 607198 300488
1488419699 135968255 1761280 672361 330634
1488419700 127530202 1761280 602586 298706
1488419701 108777698 1761280 519236 258842
1488419702 127730084 1761280 603692 298178
1488419703 128178079 1761280 611246 301866
1488419704 130760653 1761280 606808 300942
1488419705 126024699 1761280 654661 322920
1488419706 137197609 1761280 673847 328860
1488419707 140531229 1761280 710560 349064
1488419708 144005548 1761280 696125 340880
1488419709 124936404 1761280 615100 303260
1488419710 151776858 1761280 723727 356918
1488419711 141959288 1761280 684408 337506
1488419712 150146196 1761280 674717 331904
1488419713 136479186 1761280 683626 336582
1488419714 146476725 1761280 723858 354798
1488419715 138817590 1761280 695104 342530
1488419716 131359960 1761280 637296 315866
1488419717 137646185 1761280 701406 344832
1488419718 152340017 1761280 781150 382320
1488419719 143055426 1761280 765290 371834
1488419720 164054925 1761280 805427 391964
1488419721 166902856 1761280 819475 399092
1488419722 142268360 1761280 707319 346152
1488419723 144956577 1761280 714532 352298
1488419724 154660314 1761280 746556 365630
1488419725 162027724 1761280 781499 381140
1488419726 179438540 1761280 892939 433866
1488419727 150960838 1765376 713173 348866
1488419728 127439168 1765376 627153 306626
1488419729 145627599 1765376 683601 334478
1488419730 158279414 1765376 751489 366884
1488419731 142816642 1896448 679104 331046
1488419732 137602845 1769472 661034 323654
1488419733 132745312 1900544 685607 339074
1488419734 155424542 1773568 771331 374862
1488419735 200604739 1773568 754359 367280
1488419736 141584969 1773568 713437 351044
1488419737 147160175 1773568 740245 362924
1488419738 141211329 1773568 652385 321872
1488419739 141373398 1773568 661616 324314
1488419740 115552999 1773568 543521 268412
1488419741 127650106 1773568 597701 295538
1488419742 121193672 1773568 608569 299762
1488419743 116890323 1773568 562289 279038
1488419744 144511143 1773568 663324 324578
1488419745 157434602 1773568 769742 375300
1488419746 169677094 1773568 822105 396518
1488419747 166070909 1773568 794653 388524
1488419748 170690051 1773568 858675 417506
1488419749 168334967 1773568 814126 394134
1488419750 153432015 1773568 724331 356390
1488419751 139620238 1773568 664483 324248
1488419752 150737786 1773568 714660 345632
1488419753 144511280 1773568 674900 324974
1488419754 140584500 1773568 649836 318176
1488419755 142118382 1773568 692167 338356
1488419756 136481926 1773568 649158 319884
1488419757 133124294 1773568 647301 318176
1488419758 154528320 1773568 708025 345426
1488419759 154934327 1773568 743016 360086
1488419760 152918063 1773568 736016 359492
1488419761 141067918 1773568 646311 318110
1488419762 149719414 1773568 696935 339610
1488419763 192996072 1773568 768567 376916
1488419764 173219632 1773568 852703 413884
1488419765 153371365 1773568 746428 365028
1488419766 163563118 1773568 777918 375728
1488419767 161969643 1773568 807109 393936
1488419768 148759620 1773568 745642 364500
1488419769 155963974 1773568 796657 387410
1488419770 149688099 1773568 754108 370110
1488419771 173375168 1773568 854212 411764
1488419772 153337275 1773568 713100 348924
1488419773 154670990 1773568 741464 362990
1488419774 164342081 1773568 789601 383516
1488419775 170696296 1773568 834258 405090
1488419776 141210784 1773568 695717 343908
1488419777 159552917 1773568 844988 408852
1488419778 162381785 1773568 815569 395858
1488419779 157331145 1773568 769367 378558
1488419780 156792316 1773568 776100 378938
1488419781 164022420 1773568 797945 385826
1488419782 164720208 1773568 812185 397566
1488419783 165372201 1773568 827965 396122
1488419784 159303505 1773568 755210 367668
1488419785 181608068 1773568 891762 427538
1488419786 164984164 1773568 816317 392368
1488419787 154890626 1773568 747474 363576
1488419788 139968421 1773568 681351 330980
1488419789 142509713 1773568 663231 326682
1488419790 145032674 1773568 719555 353882
1488419791 153371291 1773568 746425 365424
1488419792 154772007 1773568 768707 374310
1488419793 172823172 1773568 848450 409182
1488419794 170796619 1773568 844658 409586
1488419795 167048348 1773568 780355 378822
1488419796 175398530 1773568 862756 415468
1488419797 135376226 1773568 633482 310710
1488419798 125405658 1773568 616290 301734
1488419799 151352893 1773568 712771 347018
1488419800 152258390 1773568 716252 347678
1488419801 169575535 1773568 815421 397368
1488419802 167778069 1773568 839201 409652
1488419803 152706067 1773568 771608 376124
1488419804 156048672 1773568 779878 378434
1488419805 168354578 1773568 862253 421070
1488419806 182251114 1773568 878307 425220
1488419807 178565354 1773568 877959 425096
1488419808 197641690 1773568 964848 466750
1488419809 168765875 1773568 862926 418884
1488419810 154696716 1773568 773477 377518
1488419811 131971076 1773568 673519 329520
1488419812 155280269 1773568 790712 385826
1488419813 158624708 1773568 820138 401856
1488419814 148991922 1773568 669343 327160
1488419815 159501144 1773568 797090 389258
1488419816 146748280 1773568 720312 351968
1488419817 172240819 1773568 867340 420732
1488419818 155967426 1773568 770152 374540
1488419819 154635978 1773568 740377 362066
1488419820 145324530 1773568 684592 336656
1488419821 163929867 1773568 653549 323522
1488419822 146767985 1773568 754167 368270
1488419823 157016473 1773568 753404 369714
1488419824 157519275 1904640 747724 364178
1488419825 174846933 1904640 794766 390372
1488419826 157377709 1777664 762694 370886
1488419827 156114411 1777664 777922 378690
1488419828 153239348 1777664 778789 378698
1488419829 148488297 1777664 723969 354740
1488419830 132939546 1777664 626299 309860
1488419831 117762745 1777664 569461 282198
1488419832 128690218 1777664 632067 310908
1488419833 146029564 1777664 747600 365440
1488419834 129833991 1777664 581799 287610
1488419835 131129684 1777664 583748 287420
1488419836 151898930 1777664 736312 356976
1488419837 153234975 1777664 725766 352694
1488419838 147902940 1777664 713641 349502
1488419839 152942020 1777664 764254 371042
1488419840 159817137 1777664 793722 387674
1488419841 162871311 1777664 765535 375464
1488419842 136681089 1777664 625054 306618
1488419843 169793213 1777664 806107 389984
1488419844 129084771 1777664 633590 311568
1488419845 148407780 1777664 711043 348082
1488419846 120885207 1777664 604800 298954
1488419847 149930689 1777664 728116 359690
1488419848 119818411 1777664 590307 291834
1488419849 138818549 1777664 651261 320948
1488419850 137346072 1777664 642567 316452
1488419851 183991334 1777664 951421 459944
1488419852 148817343 1908736 725570 353882
1488419853 144138137 1781760 676104 331442
1488419854 145842523 1781760 693717 339354
1488419855 151175433 1781760 720186 351242
1488419856 156182433 1781760 745478 365028
1488419857 157501666 1781760 776693 378500
1488419858 164935130 1781760 808755 394340
1488419859 178646684 1781760 873186 420212
1488419860 181170534 1781760 788858 384638
1488419861 199819019 1781760 717236 352752
1488419862 168995738 1781760 726580 357842
1488419863 147220211 1781760 693391 341738
1488419864 142656088 1781760 674131 333224
1488419865 128970765 1781760 639875 316592
1488419866 133838130 1781760 624065 308334
1488419867 150989474 1781760 707109 347340
1488419868 132458214 1781760 642440 317574
1488419869 168240309 1781760 778319 378302
1488419870 159551142 1781760 770008 376652
1488419871 164875698 1781760 792825 385298
1488419872 168228540 1781760 828623 400668
1488419873 165271698 1781760 789120 385802
1488419874 148518797 1781760 729914 357512
1488419875 131599744 1781760 670279 330312
1488419876 133082062 1781760 660877 324050
1488419877 150879229 1781760 753254 368542
1488419878 167175393 1781760 803432 392022
1488419879 159177242 1781760 749757 365630
1488419880 159829058 1781760 761449 372816
1488419881 166868380 1781760 820823 399612
1488419882 174382764 1781760 849830 414602
1488419883 170859040 1781760 824222 400082
1488419884 167969932 1781760 815494 396650
1488419885 142823168 1781760 704190 343100
1488419886 150665833 1781760 729863 356720
1488419887 153130241 1781760 708923 350062
1488419888 158332128 1781760 766342 374664
1488419889 156104653 1781760 724346 354600
1488419890 142639803 1781760 733029 360416
1488419891 144468436 1781760 711176 347670
1488419892 132851759 1781760 632776 313028
1488419893 141624256 1781760 670067 330114
1488419894 130932863 1781760 607740 298904
1488419895 137387545 1781760 609501 300752
1488419896 129071772 1781760 581673 287684
1488419897 122690707 1781760 591014 292098
1488419898 128180647 1781760 628845 309258
1488419899 139221740 1781760 658356 323522
1488419900 140394761 1781760 664613 324834
1488419901 129578351 1781760 580918 287948
1488419902 139907081 1781760 698742 344246
1488419903 140227272 1781760 676106 331830
1488419904 144838291 1781760 736773 360210
1488419905 129707107 1781760 672420 331450
1488419906 156856839 1781760 763290 374202
1488419907 161250290 1781760 768666 377114
1488419908 152923634 1781760 760817 372824
1488419909 158954871 1781760 768726 374334
1488419910 153501652 1781760 723840 353354
1488419911 168269341 1781760 854382 411038
1488419912 169659871 1781760 821534 398424
1488419913 152917898 1781760 723687 353288
1488419914 163220468 1781760 775156 375398
1488419915 134611197 1781760 630356 311576
1488419916 143850058 1781760 770816 377246
1488419917 154242126 1781760 735709 357776
1488419918 132538981 1781760 670635 330700
1488419919 169922025 1781760 825990 397838
1488419920 159357377 1781760 761561 371406
1488419921 151899918 1781760 726078 355656
1488419922 152542139 1781760 721536 353024
1488419923 153970905 1781760 737216 358436
1488419924 152382967 1781760 720847 347670
1488419925 149854232 1781760 685635 333290
1488419926 141550002 1781760 683867 337910
1488419927 148395847 1781760 719253 350714
1488419928 141800426 1781760 680988 335138
1488419929 135274329 1781760 647998 318242
1488419930 133229040 1781760 609853 301140
1488419931 134416942 1781760 637497 315008
1488419932 127988988 1781760 605198 300464
1488419933 136831959 1781760 655989 322664
1488419934 145950403 1781760 699670 344824
1488419935 125378934 1781760 617566 305438
1488419936 110358301 1781760 517634 257588
1488419937 112095321 1781760 553453 273750
1488419938 122308524 1781760 599984 298838
1488419939 117181041 1781760 521753 257976
1488419940 126974619 1781760 583613 288146
1488419941 112360947 1781760 506764 251722
1488419942 106896523 1781760 488184 243258
1488419943 115398479 1781760 493916 246112
1488419944 121001647 1781760 568989 282932
1488419945 109327331 1781760 553411 274946
1488419946 119641745 1781760 555020 276126
1488419947 123279129 1781760 644108 319232
1488419948 117483563 1781760 550900 272710
1488419949 117987028 1781760 552957 273024
1488419950 110238756 1781760 496848 246038
1488419951 108055276 1781760 488069 242870
1488419952 112481938 1781760 516916 257118
1488419953 132388341 1781760 613940 302204
1488419954 124256202 1781760 573739 283468
1488419955 126152082 1781760 567032 280944
1488419956 120156982 1781760 580363 287280
1488419957 136486997 1781760 650041 320346
1488419958 113508145 1781760 547789 271976
1488419959 109260235 1781760 524552 259956
1488419960 118518017 1781760 573561 284128
1488419961 124775807 1781760 595069 294152
1488419962 126716974 1781760 552514 273684
1488419963 133258577 1781760 631883 311312
1488419964 123588230 1781760 572794 284442
1488419965 113605186 1781760 537527 266894
1488419966 116618727 1781760 529316 262514
1488419967 132959267 1781760 639540 315800
1488419968 140318612 1781760 626253 310718
1488419969 127639244 1781760 598311 293888
1488419970 119773806 1781760 575798 285432
1488419971 108787563 1781760 507884 251392
1488419972 126009094 1781760 599677 295860
1488419973 141858773 1781760 677941 333158
1488419974 136340762 1781760 636520 314340
1488419975 136578483 1781760 659893 324776
1488419976 147944158 1781760 689447 338174
1488419977 130435605 1781760 607982 298566
1488419978 131265178 1781760 617015 301990
1488419979 128211720 1781760 590499 288798
1488419980 123791492 1781760 571665 282198
1488419981 133872642 1781760 614223 301544
1488419982 133009910 1781760 612175 302988
1488419983 142374756 1781760 614934 303912
1488419984 115236099 1781760 540878 267018
1488419985 126977529 1781760 625967 309200
1488419986 133520585 1781760 649924 322326
1488419987 125415701 1781760 652447 323464
1488419988 139770493 1781760 638316 315272
1488419989 133030760 1781760 653502 322656
1488419990 143124530 1781760 685595 336392
