#timestamp min 25th 50th 75th max avg stdev
899244011	3.8357073924036e-09 0.710546875 0.9125 1.1673828125 3.40546875	0.99877122949849	0.61504430750637
899244071	0.5671875 0.834765625 1.0107421875 1.3115234375 2.6982421875	1.1089362464183	0.39985552524591
899244131	0.5470703125 0.8736328125 1.1357421875 1.4697265625 2.7095703125	1.2119100577026	0.49711451115415
899244191	0.5376953125 0.9140625 1.255078125 1.646875 3.0572265625	1.344916838288	0.54212825539719
899244251	0.5341796875 0.856640625 1.199609375 1.6869140625 4.1787109375	1.3565286980659	0.67491241391779
899244311	0.55234375 0.9205078125 1.2607421875 1.82578125 3.6099609375	1.4520807217049	0.81338063600328
899244371	0.534375 0.8322265625 1.1322265625 1.673828125 3.1521484375	1.3140406742479	0.62826425869897
899244431	0.540234375 0.7783203125 1.0876953125 1.648828125 3.034765625	1.2800507029011	0.62216080029807
899244491	0.5400390625 0.78984375 1.1158203125 1.7568359375 3.432421875	1.3271084040661	0.76639708653945
899244551	0.555859375 0.79765625 1.1638671875 1.74765625 3.3390625	1.3688781563395	0.70268549079278
899244611	0.5392578125 0.7796875 1.0927734375 1.6783203125 3.51796875	1.3127059455587	0.70968506926315
899244671	0.5455078125 0.79140625 1.1080078125 1.622265625 3.8087890625	1.3493989523639	0.79907204086453
899244731	0.54453125 0.809375 1.0892578125 1.701953125 2.878515625	1.2938766639804	0.64235390542681
899244791	0.54921875 0.8017578125 1.18203125 1.726171875 3.67890625	1.3624619448424	0.74167641426144
899244851	0.5580078125 0.807421875 1.14765625 1.7330078125 4.4013671875	1.3908208721347	0.83569456766102
899244911	0.5400390625 0.8279296875 1.1333984375 1.6962890625 6.708203125	1.3984402981734	0.95083167098792
899244971	0.559375 0.8138671875 1.1359375 1.65546875 3.631640625	1.3620797143625	0.81089121540583
899245031	0.579296875 0.7857421875 1.0771484375 1.596875 3.26953125	1.2606179486032	0.62824585878302
899245091	0.5396484375 0.76953125 1.08125 1.5529296875 3.657421875	1.2589379253224	0.63909425139153
899245151	0.5412109375 0.7703125 1.0328125 1.512890625 3.367578125	1.2421175456662	0.66163095906012
899245211	0.5537109375 0.8265625 1.089453125 1.694140625 3.3763671875	1.3311649355301	0.73130390429135
899245271	0.558203125 0.8166015625 1.1216796875 1.7849609375 3.5271484375	1.3911163592407	0.87091219540265
899245331	0.544140625 0.8087890625 1.126953125 1.6666015625 3.83125	1.3343156787249	0.71156034221014
899245391	0.561328125 0.8134765625 1.1353515625 1.7384765625 3.8123046875	1.3670369582736	0.75427930403407
899245451	0.5501953125 0.7484375 0.9939453125 1.4634765625 3.9400390625	1.2528927516117	0.78200396263261
899245511	0.5310546875 0.7994140625 1.108203125 1.630859375 3.6970703125	1.3458794099212	0.77687402246722
899245571	0.5357421875 0.75546875 1.0255859375 1.4880859375 3.916796875	1.264655153116	0.7416428703867
