#timestamp(s) cpu_usage(ticks) memory_usage(bytes) rx(bytes) tx(bytes)
1489033988 0.02 2650112 342 258
1489033989 11.88 282279936 538 160
1489033990 45.17 282116096 466 90
1489033991 83.95 283836416 105612 7562
1489033992 64.79 283717632 672901 105534
1489033993 49.6 283844608 759917 116824
1489033994 41.4 283594752 638914 106260
1489033995 38.4 283594752 577103 122046
1489033996 52.65 283594752 637102 200364
1489033997 40.39 283721728 600641 211460
1489033998 38.76 283856896 556102 187282
1489033999 53.72 283738112 707652 244924
1489034000 42.71 283860992 571046 190392
1489034001 54.31 283754496 750420 249396
1489034002 54.54 283758592 689498 239562
1489034003 55.15 283885568 741098 245840
1489034004 60.09 283758592 728540 224184
1489034005 49.48 283885568 675927 208228
1489034006 53.38 283885568 662020 211908
1489034007 62.91 283885568 770047 246236
1489034008 57.22 283766784 731949 230190
1489034009 75.19 284037120 817531 255880
1489034010 52.44 283951104 733271 249602
1489034011 65.76 283951104 783703 261598
1489034012 53.58 283955200 716778 223656
1489034013 51.55 284086272 722894 229736
1489034014 44.76 283852800 626897 220224
1489034015 65.57 283856896 795928 268800
1489034016 56.28 283774976 735466 222740
1489034017 64.63 283774976 747474 235940
1489034018 61.53 283901952 687513 204714
1489034019 62.23 283897856 671753 197334
1489034020 80.64 284016640 772479 215150
1489034021 66.16 283906048 691751 207288
1489034022 64.25 284016640 774968 242408
1489034023 70.8 283910144 786978 234776
1489034024 55.32 283910144 550589 157632
1489034025 59.69 283893760 654793 205110
1489034026 56.96 283910144 693740 230784
1489034027 72.83 283783168 800907 245106
1489034028 53.05 284037120 661889 188840
1489034029 90.91 284168192 863331 251912
1489034030 62.9 284045312 746378 237830
1489034031 77.74 284045312 726820 235536
1489034032 70.32 283918336 726311 212106
1489034033 64.81 283918336 739225 221684
1489034034 77.5 283791360 751506 244314
1489034035 61.05 283795456 674739 210918
1489034036 67.97 283918336 792565 229958
1489034037 64.08 283926528 707071 200350
1489034038 54.41 283803648 652857 217724
1489034039 79.19 284057600 775375 243662
1489034040 58.35 283918336 664316 210720
1489034041 60.26 283811840 673302 221016
1489034042 56.47 283811840 674819 233168
1489034043 62.1 283811840 714415 209276
1489034044 60.03 283938816 681997 216866
1489034045 67.26 283811840 682898 214186
1489034046 68.99 283942912 703990 216734
1489034047 50.53 283942912 613626 213566
1489034048 58.33 284065792 742069 243728
1489034049 54.58 284069888 658540 199104
1489034050 61.84 284065792 642362 227286
1489034051 52.64 283815936 649465 233350
1489034052 73.19 284065792 734374 247832
1489034053 72.39 283938816 697196 227286
1489034054 66.78 283942912 747485 242482
1489034055 52.93 283934720 708825 237202
1489034056 78.99 283815936 772414 242276
1489034057 69.53 284069888 775725 222938
1489034058 62.49 283815936 677528 168876
1489034059 68.97 283942912 751957 215480
1489034060 67.82 283815936 788947 243332
1489034061 70.08 283942912 694153 207494
1489034062 84.28 283815936 761112 245180
1489034063 68.7 283815936 857160 281884
1489034064 56.81 283942912 698777 229258
1489034065 55.25 283942912 734800 248414
1489034066 63.1 283820032 781001 266936
1489034067 70.46 283947008 770676 258784
1489034068 61.39 284073984 759043 247812
1489034069 62.6 284069888 752080 263784
1489034070 65.24 284065792 775954 279970
1489034071 58.07 284041216 693651 212378
1489034072 66.61 283914240 784200 237558
1489034073 57.02 283820032 695580 222600
1489034074 75.69 284073984 675865 213302
1489034075 70.13 284073984 683532 208088
1489034076 86.41 284008448 824534 249536
1489034077 91.75 284266496 877046 256074
1489034078 69.4 284012544 743307 222864
1489034079 70.67 284139520 835352 251062
1489034080 64.21 284139520 731732 232706
1489034081 55.98 284020736 720724 229010
1489034082 68.55 284147712 753137 226436
1489034083 71.8 284139520 793116 247028
1489034084 65.55 284147712 739253 223326
1489034085 60.33 283893760 761723 249396
1489034086 54.54 284020736 625168 188412
1489034087 49.17 283893760 621602 196126
1489034088 53.61 284020736 689386 218978
1489034089 52.54 284016640 632609 204920
1489034090 63.44 284143616 727066 192446
1489034091 59.59 284262400 685673 212774
1489034092 62.04 284012544 675343 213376
1489034093 50.39 284016640 585512 204236
1489034094 73.17 284143616 650043 211116
1489034095 63.73 284020736 697953 235024
1489034096 55.55 284020736 613119 184130
1489034097 67.13 283893760 718274 202932
1489034098 56.08 284020736 729364 215950
1489034099 66.71 284020736 786101 270524
1489034100 64.37 283893760 696747 228202
1489034101 54.65 284139520 673951 223986
1489034102 77.53 284262400 774182 283196
1489034103 71.97 284385280 799014 259758
1489034104 59.05 284385280 686160 212320
1489034105 65.66 284012544 768486 227360
1489034106 68.49 283893760 756722 211058
1489034107 66.95 284020736 723252 219226
1489034108 85.74 283893760 706975 247268
1489034109 53.21 284020736 634307 196860
1489034110 64.02 284020736 717742 224390
1489034111 60.84 284020736 701835 206042
1489034112 66.45 284012544 763951 242664
1489034113 53.35 284143616 632113 212708
1489034114 61.28 283893760 780286 245742
1489034115 57.92 284020736 668213 210126
1489034116 59.27 284143616 725470 225182
1489034117 80.4 283893760 784936 249660
1489034118 112.01 283893760 850221 262010
1489034119 54.63 284147712 631132 203526
1489034120 59.7 284143616 738626 256408
1489034121 76.99 284020736 667990 188882
1489034122 78.04 284147712 757524 215876
1489034123 57.83 284020736 725437 230330
1489034124 65.76 284020736 675495 210332
1489034125 63.18 283893760 691102 221280
1489034126 76.84 284020736 730826 212114
1489034127 64.8 284020736 760027 271440
1489034128 66.05 284147712 736809 244314
1489034129 95.6 284020736 784006 257036
1489034130 56.01 284147712 700152 241418
1489034131 90.15 283893760 794044 252102
1489034132 66.15 283893760 704558 199838
1489034133 77.36 284020736 695646 240758
1489034134 59.54 283893760 726813 233028
1489034135 53.46 283893760 650231 212304
1489034136 73.06 284020736 791345 263438
1489034137 66.15 283893760 747067 229084
1489034138 63.42 284147712 622468 190400
1489034139 54.4 283893760 669553 230322
1489034140 53.35 284020736 664847 231444
1489034141 56.03 284020736 721927 224910
1489034142 58.02 283893760 694747 239900
1489034143 54.58 283893760 671180 228474
1489034144 60.77 284147712 678587 203204
1489034145 55.12 284147712 667841 238844
1489034146 61.97 283893760 715033 230586
1489034147 47.6 284020736 551770 187100
1489034148 50.68 283893760 620106 211240
1489034149 59.52 284012544 630251 224266
1489034150 51.77 284127232 554902 182126
1489034151 45.22 284024832 534803 169874
1489034152 52.02 283897856 623928 205704
1489034153 52.83 283897856 648060 200036
1489034154 56.37 283897856 687351 242664
1489034155 57.94 283897856 696113 236460
1489034156 54.38 284012544 650262 193180
1489034157 60.02 284147712 691862 218302
1489034158 61.23 284024832 666811 229142
1489034159 61.81 283897856 709506 251450
1489034160 69.09 283897856 653951 219300
1489034161 56.39 284020736 622906 208682
1489034162 54.13 283897856 644510 212832
1489034163 64.21 283897856 667307 221552
1489034164 68.23 284151808 762995 263660
1489034165 61.91 284020736 729545 239900
1489034166 68.14 284151808 624263 189138
1489034167 67.42 283897856 650265 191514
1489034168 57.86 284151808 675839 203138
1489034169 59.26 284151808 745832 228746
1489034170 52.98 284147712 645723 181160
1489034171 59.97 284405760 708442 214722
1489034172 60.89 284405760 625532 193692
1489034173 49.51 284151808 605759 209070
1489034174 61.04 284151808 653710 215802
1489034175 55.6 284393472 678991 214688
1489034176 59.45 284274688 735962 262464
1489034177 62.51 284274688 722823 227426
1489034178 64.21 284028928 737399 212816
1489034179 55.43 284020736 677542 207544
1489034180 53.15 284020736 637766 197198
1489034181 59.14 284028928 711904 248282
1489034182 48.85 284028928 642243 224192
1489034183 62.56 284020736 767620 246574
1489034184 51.31 284028928 593155 161344
1489034185 74.72 284282880 641276 223004
1489034186 68.65 284028928 686988 248414
1489034187 48.52 283901952 598991 168810
1489034188 58.21 283901952 688923 212650
1489034189 61.54 283901952 655717 201546
1489034190 62.5 284155904 650939 202140
1489034191 55.09 284155904 719915 229150
1489034192 65.87 284024832 676543 220744
1489034193 61.47 284155904 680419 216776
1489034194 50.9 284155904 614152 199104
1489034195 68.55 283901952 694050 215018
1489034196 69.16 283901952 633451 187430
1489034197 49.03 284155904 623737 198122
1489034198 56.44 283901952 599262 207156
1489034199 55.11 284139520 611800 187150
1489034200 62.61 284155904 640038 211248
1489034201 57.03 284147712 624042 219102
1489034202 58.19 284024832 701916 234084
1489034203 49.88 284401664 651944 222674
1489034204 55.1 284274688 685426 234158
1489034205 53.2 283901952 642345 223318
1489034206 58.44 284028928 694433 232054
1489034207 67.99 284028928 611202 199558
1489034208 52.96 284028928 642977 202280
1489034209 46.92 284155904 594735 214746
1489034210 54.34 284155904 671572 221762
1489034211 55.12 284155904 635183 197264
1489034212 56.23 284155904 643294 209408
1489034213 60.45 283901952 692832 168744
1489034214 65.24 283901952 710210 216776
1489034215 59.85 283901952 657934 203856
1489034216 60.94 283901952 681425 244784
1489034217 65.32 283901952 681223 225050
1489034218 54.88 284028928 647549 205448
1489034219 61.07 283901952 709823 229208
1489034220 67.18 284028928 717576 224688
1489034221 67.8 284028928 730443 223260
1489034222 63.11 284155904 649835 196728
1489034223 61.9 284028928 614055 217394
1489034224 60.86 284028928 706058 226898
1489034225 51.24 284155904 642623 197602
1489034226 59.66 283901952 734684 231774
1489034227 47.59 283901952 600268 183264
1489034228 54.95 284016640 646443 197462
1489034229 54.66 284139520 652869 196406
1489034230 59.68 283901952 676840 194814
1489034231 51.08 283901952 602607 198370
1489034232 48.73 284028928 574586 205456
1489034233 83.89 283901952 779787 238580
1489034234 60.62 283901952 770026 254692
1489034235 67.74 284151808 766635 200334
1489034236 55.61 283901952 639548 201216
1489034237 89.35 284282880 802763 258982
1489034238 64.23 284028928 702062 227286
1489034239 54.19 284147712 672026 229926
1489034240 73.04 284024832 762820 235272
1489034241 76.65 284155904 732052 232574
1489034242 61.03 284278784 758271 249578
1489034243 52.12 284024832 618504 186762
1489034244 61.61 283901952 668377 210332
1489034245 64.78 284155904 797321 267150
1489034246 66.38 284028928 786191 240882
1489034247 61.9 284028928 691263 198320
1489034248 52.78 283901952 663511 205316
1489034249 53.35 284028928 638238 218904
