#timestamp(s) cpu_usage(ticks) memory_usage(bytes) rx(bytes) tx(bytes)
1489033985 0.0 4796416 354 90
1489033986 0.02 4493312 476 168
1489033987 46.48 284307456 946 160
1489033988 12.64 287322112 1244 1226
1489033989 0.12 289288192 608 90
1489033990 2.69 289525760 35671 20574
1489033991 56.31 289832960 1065086 630268
1489033992 91.54 289886208 1782235 1010779
1489033993 86.1 290013184 1532517 933692
1489033994 83.12 290041856 1603330 872924
1489033995 90.66 290041856 1741025 852582
1489033996 150.44 290152448 2097713 939146
1489033997 60.34 290164736 929083 583688
1489033998 105.26 290037760 2023166 1234733
1489033999 97.24 290160640 1524813 839225
1489034000 100.04 290164736 1820706 1136074
1489034001 93.72 290418688 1666113 1080691
1489034002 98.9 290291712 1739764 1123587
1489034003 115.76 290291712 1537268 771523
1489034004 96.33 290164736 1599736 1090835
1489034005 97.03 290291712 1760058 1165892
1489034006 91.16 290291712 1616044 1071187
1489034007 104.95 290291712 1938934 1331639
1489034008 97.99 290160640 1468186 846913
1489034009 100.37 290160640 1376370 587157
1489034010 108.89 290164736 1595444 907510
1489034011 110.98 290164736 1636706 1048385
1489034012 98.93 290037760 1716522 1037330
1489034013 101.31 290050048 1618367 704349
1489034014 106.5 290050048 1537560 630932
1489034015 116.06 290050048 1628937 689101
1489034016 103.76 290304000 1417971 623214
1489034017 99.05 290177024 1297774 720238
1489034018 111.2 290050048 1708360 867699
1489034019 98.02 290050048 1803522 779710
1489034020 107.96 290050048 1748293 991947
1489034021 111.44 290177024 1887547 1095546
1489034022 98.66 290177024 1558808 960230
1489034023 102.17 290050048 1882316 1251467
1489034024 105.14 290050048 1819272 1189302
1489034025 94.89 290172928 1657022 519985
1489034026 109.77 290172928 1746803 833093
1489034027 102.58 290177024 1920425 930759
1489034028 109.86 290295808 1882352 1370828
1489034029 86.92 290430976 1567848 1184599
1489034030 99.46 290304000 1784513 1341185
1489034031 99.28 290172928 1724038 1159645
1489034032 99.7 290426880 1819722 1273353
1489034033 92.8 290172928 1655170 1101793
1489034034 100.1 290304000 1846733 1316271
1489034035 96.42 290177024 1726264 1293581
1489034036 113.63 290177024 1737959 985062
1489034037 98.29 290050048 1772121 929224
1489034038 105.21 290177024 2003938 1205981
1489034039 81.61 290050048 1502927 847768
1489034040 94.81 290168832 1785757 1133796
1489034041 113.03 290050048 1768491 1135979
1489034042 90.26 290177024 1706201 1118557
1489034043 105.23 290050048 1940200 1205409
1489034044 94.25 290177024 1507533 994591
1489034045 107.35 290177024 1727578 736293
1489034046 107.65 290172928 1837275 1027438
1489034047 92.83 290172928 1750487 1163291
1489034048 93.5 290299904 1793249 1252442
1489034049 78.88 290426880 1536700 1004977
1489034050 98.06 290304000 1831068 1243040
1489034051 89.86 290168832 1585716 939265
1489034052 109.84 290295808 1741312 1120536
1489034053 102.68 290177024 1712658 1117376
1489034054 107.24 290050048 1923943 1416020
1489034055 84.25 290177024 1631822 1139438
1489034056 84.16 290050048 1568542 1080643
1489034057 90.75 290177024 1571677 1190514
