#timestamp(s) cpu_usage(ticks) memory_usage(bytes) rx(bytes) tx(bytes)
1489028900 0.0 1515520 180 168
1489028901 0.1 1515520 328 0
1489028902 0.11 1150976 340 340
1489028903 0.11 1097728 348 0
1489028905 0.22 1011712 1144 0
1489028907 0.25 1044480 1978 1212
1489028908 0.08 1060864 308 66
1489028909 0.09 1060864 390 0
1489028910 0.07 1060864 362 70
1489028911 0.07 1060864 78 0
1489028912 0.07 1060864 272 42
1489028913 0.03 1060864 440 116
1489028914 0.06 1085440 968 932
1489028915 0.07 1085440 324 444
1489028916 0.09 1085440 448 518
1489028917 0.08 1085440 394 444
1489028918 0.11 1085440 432 592
1489028919 0.1 1085440 378 518
1489028920 0.09 1085440 394 444
1489028921 0.1 1085440 432 592
1489028922 0.1 1085440 378 518
1489028923 0.1 1085440 378 518
1489028924 0.08 1085440 324 444
1489028925 0.08 1085440 324 444
1489028926 0.1 1085440 378 518
1489028927 0.08 1085440 324 444
1489028928 0.09 1085440 378 518
1489028929 0.08 1085440 324 444
1489028930 0.08 1085440 324 444
1489028931 0.09 1085440 378 518
1489028932 0.09 1085440 324 444
1489028933 0.09 1085440 378 518
1489028934 0.08 1085440 378 518
1489028935 0.09 1085440 378 518
1489028936 0.07 1085440 324 444
1489028937 0.1 1085440 378 518
1489028938 0.08 1085440 324 444
1489028939 0.09 1085440 378 518
1489028940 0.09 1085440 324 444
1489028941 0.09 1085440 378 518
1489028942 0.1 1085440 432 592
1489028943 0.1 1085440 378 518
1489028944 0.09 1085440 324 444
1489028945 0.09 1085440 378 518
1489028946 0.1 1085440 432 592
1489028947 0.09 1085440 378 518
1489028948 0.1 1085440 378 518
1489028949 0.09 1085440 324 444
1489028950 0.09 1085440 324 444
1489028951 0.09 1085440 378 518
1489028952 0.11 1085440 432 592
1489028953 0.07 1085440 324 444
1489028954 0.09 1085440 378 518
1489028955 0.1 1085440 378 518
1489028956 0.1 1085440 378 518
1489028957 0.11 1085440 378 518
1489028958 0.08 1085440 324 444
1489028959 0.1 1085440 420 560
1489028960 0.1 1085440 378 518
1489028961 0.09 1085440 378 518
1489028962 0.09 1085440 378 518
1489028963 0.08 1085440 378 518
1489028964 0.1 1085440 378 518
1489028965 0.09 1085440 324 444
1489028966 0.08 1085440 324 444
1489028967 0.09 1085440 378 518
1489028968 0.08 1085440 324 444
1489028969 0.09 1085440 378 518
1489028970 0.08 1085440 378 518
1489028971 0.09 1085440 378 518
1489028972 0.08 1085440 378 518
1489028973 0.09 1085440 378 518
1489028974 0.07 1085440 324 444
1489028975 0.1 1085440 378 518
1489028976 0.1 1085440 378 518
1489028977 0.08 1085440 324 444
1489028978 0.11 1085440 432 592
1489028979 0.06 1085440 270 370
1489028980 0.11 1085440 432 592
1489028981 0.1 1085440 378 518
1489028982 0.09 1085440 378 518
1489028983 0.09 1085440 378 518
1489028984 0.08 1085440 324 444
1489028985 0.09 1085440 378 518
1489028986 0.1 1085440 378 518
1489028987 0.11 1085440 432 592
1489028988 0.08 1085440 324 444
1489028989 0.07 1085440 324 444
1489028990 0.08 1085440 378 518
1489028991 0.1 1085440 378 518
1489028992 0.1 1085440 378 518
1489028993 0.08 1085440 324 444
1489028994 0.09 1085440 378 518
1489028995 0.09 1085440 378 518
1489028996 0.09 1085440 324 444
1489028997 0.1 1085440 378 518
1489028998 0.09 1085440 324 444
1489028999 0.11 1085440 378 518
1489029000 0.09 1085440 378 518
1489029001 0.08 1085440 378 518
1489029002 0.09 1085440 378 518
1489029003 0.08 1085440 366 486
1489029004 0.08 1085440 324 444
1489029005 0.08 1085440 324 444
1489029006 0.08 1085440 324 444
1489029007 0.08 1085440 324 444
1489029008 0.09 1085440 378 518
1489029009 0.08 1085440 324 444
1489029010 0.1 1085440 378 518
1489029011 0.08 1085440 324 444
1489029012 0.09 1085440 378 518
1489029013 0.08 1085440 324 444
1489029014 0.07 1085440 324 444
1489029015 0.09 1085440 378 518
1489029016 0.08 1085440 324 444
1489029017 0.09 1085440 378 518
1489029018 0.09 1085440 378 518
1489029019 0.1 1085440 378 518
1489029020 0.08 1085440 324 444
1489029021 0.08 1085440 378 518
1489029022 0.1 1085440 378 518
1489029023 0.09 1085440 324 444
1489029024 0.08 1085440 378 518
1489029025 0.08 1085440 378 518
1489029026 0.08 1085440 324 444
1489029027 0.08 1085440 324 444
1489029028 0.09 1085440 324 444
1489029029 0.08 1085440 378 518
1489029030 0.1 1085440 378 518
1489029031 0.07 1085440 324 444
1489029032 0.09 1085440 324 444
1489029033 0.09 1085440 378 518
1489029034 0.09 1085440 378 518
1489029035 0.09 1085440 378 518
1489029036 0.08 1085440 324 444
1489029037 0.09 1085440 378 518
1489029038 0.09 1085440 378 518
1489029039 0.08 1085440 324 444
1489029040 0.08 1085440 378 518
1489029041 0.09 1085440 378 518
1489029042 0.1 1085440 378 518
1489029043 0.07 1085440 324 444
1489029044 0.08 1085440 324 444
1489029045 0.09 1085440 378 518
1489029046 0.08 1085440 324 444
1489029047 0.07 1085440 324 444
1489029048 0.09 1085440 420 560
1489029049 0.08 1085440 378 518
1489029050 0.1 1085440 378 518
1489029051 0.1 1085440 378 518
1489029052 0.09 1085440 324 444
1489029053 0.08 1085440 378 518
1489029054 0.06 1085440 270 370
1489029055 0.09 1085440 378 518
1489029056 0.09 1085440 324 444
1489029057 0.09 1085440 378 518
1489029058 0.08 1085440 378 518
1489029059 0.07 1085440 324 444
1489029060 0.08 1085440 324 444
1489029061 0.1 1085440 432 592
1489029062 0.07 1085440 324 444
1489029063 0.1 1085440 432 592
1489029064 0.08 1085440 378 518
1489029065 0.09 1085440 378 518
1489029066 0.09 1085440 378 518
1489029067 0.08 1085440 324 444
1489029068 0.09 1085440 378 518
1489029069 0.08 1085440 324 444
1489029070 0.09 1085440 378 518
1489029071 0.08 1085440 324 444
1489029072 0.1 1085440 432 592
1489029073 0.09 1085440 324 444
1489029074 0.1 1085440 378 518
1489029075 0.08 1085440 378 518
1489029076 0.09 1085440 378 518
1489029077 0.1 1085440 432 592
1489029078 0.08 1085440 378 518
1489029079 0.08 1085440 270 370
1489029080 0.08 1085440 324 444
1489029081 0.09 1085440 378 518
1489029082 0.08 1085440 378 518
1489029083 0.07 1085440 324 444
1489029084 0.09 1085440 378 518
1489029085 0.1 1085440 432 592
1489029086 0.06 1085440 270 370
1489029087 0.12 1085440 378 518
1489029088 0.08 1085440 324 444
1489029089 0.08 1085440 324 444
1489029090 0.09 1085440 378 518
1489029091 0.1 1085440 378 518
1489029092 0.09 1085440 378 518
1489029093 0.08 1085440 366 486
1489029094 0.08 1085440 324 444
1489029095 0.1 1085440 378 518
1489029096 0.08 1085440 378 518
1489029097 0.11 1085440 432 592
