1	33
2	741
3	970
4	770
5	890
6	891
7	930
8	1082
9	1298
10	1440
11	1487
12	1332
13	1420
14	1356
15	1457
16	1312
17	1231
18	1188
19	1267
20	1400
21	1212
22	1345
23	1339
24	1396
25	1484
26	1298
27	1395
28	1662
29	1544
30	1581
31	1389
32	1338
33	1317
34	1314
35	1532
36	1245
37	1381
38	1462
39	1514
40	1262
41	1242
42	1422
43	1554
44	1276
45	1292
46	1471
47	1348
48	1442
49	1454
50	1458
51	1454
52	1429
53	1454
54	1431
55	1543
56	1547
57	1495
58	1325
59	1367
60	1343
61	1292
62	1426
63	1389
64	1454
65	1406
66	1474
67	1636
68	1426
69	1602
70	1249
71	1253
72	1270
73	1506
74	1415
75	1379
76	1273
77	1411
78	1417
79	1440
80	1459
81	1387
82	1608
83	1346
84	1371
85	1426
86	1314
87	1545
88	1490
89	1471
90	1366
91	1376
92	1605
93	1267
94	1234
95	1551
96	1405
97	1519
98	1323
99	1367
100	1600
101	1209
102	1334
103	1403
104	1335
105	1240
106	1523
107	1315
108	1633
109	1213
110	1324
111	1449
112	1492
113	1341
114	1477
115	1519
116	1345
117	1418
118	1627
119	1440
120	1486
121	1434
122	1326
123	1313
124	1392
125	1487
126	1271
127	1565
128	1295
129	1365
130	1329
131	1547
132	1395
133	1278
134	1285
135	1422
136	1327
137	1588
138	1386
139	1396
140	1403
141	1373
142	1620
143	1521
144	1300
145	1328
146	1341
147	1337
148	1297
149	1306
150	1388
151	1262
152	1310
153	1500
154	1530
155	1488
156	1484
157	1405
158	1420
159	1331
160	1553
161	1542
162	1489
163	1290
164	1200
165	1293
166	1286
167	1416
168	1284
169	1651
170	1470
171	1385
172	1562
173	1489
174	1455
175	1373
176	1387
177	1549
178	1410
179	1379
180	1352
181	1363
182	1560
183	1375
184	1222
185	1419
186	1422
187	1612
188	1701
189	1304
190	1407
191	1498
192	1482
193	1598
194	1477
195	1352
196	1546
197	1281
198	1317
199	1225
200	1511
201	1475
202	1740
203	1350
204	1529
205	1528
206	1408
207	1439
208	1520
209	1364
210	1376
211	1445
212	1369
213	1550
214	1489
215	1301
216	1509
217	1384
218	1341
219	1413
220	1422
221	1257
222	1272
223	1457
224	1411
225	1266
226	1322
227	1383
228	1396
229	1285
230	1408
231	1406
232	1388
233	1414
234	1520
235	1622
236	1327
237	1534
238	1456
239	1332
240	1377
241	1528
242	1499
243	1432
244	1578
245	1411
246	1383
247	1501
248	1590
249	1502
250	1409
251	1421
252	1419
253	1302
254	1416
255	1537
256	1404
257	1462
258	1342
259	1475
260	1376
261	1267
262	1466
263	1328
264	1457
265	1449
266	1547
267	1366
268	1452
269	1479
270	1410
271	1266
272	1245
273	1260
274	1505
275	1375
276	1373
277	1354
278	1352
279	1341
280	1394
281	1406
282	1226
283	1289
284	1356
285	1572
286	1319
287	1474
288	1478
289	1493
290	1603
291	1429
292	1336
293	1673
294	1452
295	1370
296	1407
297	1592
298	1372
299	1502
300	1566
301	1331
302	1415
303	1432
304	1489
305	1363
306	1336
307	1535
308	1341
309	1392
310	1507
311	1565
312	1349
313	1714
314	1506
315	1334
316	1428
317	1429
318	1436
319	1411
320	1287
321	1387
322	1229
323	1396
324	1419
325	1400
326	1352
327	1472
328	1458
329	1277
330	1374
331	1443
332	1464
333	1481
334	1347
335	1567
336	1440
337	1262
338	1490
339	1389
340	1255
341	1483
342	1504
343	1431
344	1453
345	1311
346	1445
347	1289
348	1380
349	1471
350	1435
351	1409
352	1503
353	1621
354	1477
355	1462
356	1532
357	1436
358	1508
359	1489
360	1268
361	1530
362	1612
363	1277
364	1528
365	1494
366	1277
367	1444
368	1441
369	1440
370	1576
371	1496
372	1381
373	1550
374	1482
375	1666
376	1407
377	1490
378	1468
379	1266
380	1201
381	1206
382	1220
383	1269
384	1398
385	1498
386	1239
387	1306
388	1490
389	1468
390	1621
391	1482
392	1634
393	1363
394	1369
395	1543
396	1401
397	1236
398	1538
399	1201
400	1394
401	1386
402	1683
403	1298
404	1438
405	1299
406	1334
407	1443
408	1226
409	1577
410	1224
411	1364
412	1450
413	1463
414	1474
415	1268
416	1461
417	1725
418	1411
419	1438
420	1533
421	1429
422	1658
423	1524
424	1314
425	1318
426	1411
427	1340
428	1530
429	1398
430	1404
431	1181
432	1538
433	1282
434	1500
435	1546
436	1518
437	1250
438	1521
439	1376
440	1600
441	1210
442	1335
443	1478
444	1609
445	1391
446	1437
447	1449
448	1381
449	1485
450	1534
451	1405
452	1376
453	1357
454	1379
455	1504
456	1516
457	1461
458	1327
459	1409
460	1473
461	1380
462	1346
463	1339
464	1512
465	1416
466	1418
467	1407
468	1402
469	1355
470	1347
471	1374
472	1581
473	1472
474	1386
475	1383
476	1478
477	1307
478	1361
479	1551
480	1484
481	1260
482	1464
483	1630
484	1417
485	1449
486	1556
487	1402
488	1564
489	1546
490	1431
491	1433
492	1327
493	1529
494	1400
495	1426
496	1345
497	1380
498	1321
499	1579
500	1355
501	1365
502	1617
503	1535
