#timestamp(s) cpu_usage(ticks) memory_usage(bytes) rx(bytes) tx(bytes)
1489028899 0.0 1179648 90 90
1489028900 0.05 1179648 168 0
1489028901 0.12 1179648 250 168
1489028902 0.13 1003520 180 250
1489028903 0.11 1003520 328 0
1489028904 0.2 1003520 864 0
1489028905 0.06 1003520 160 0
1489028906 0.17 1048576 1454 1146
1489028907 0.73 1097728 25480 25142
1489028908 53.91 1892352 2450733 2484341
1489028909 63.38 1794048 2639985 2636384
1489028910 44.75 1806336 2374796 2380185
1489028911 51.2 1806336 2531937 2559265
1489028912 59.45 1806336 2749110 2759684
1489028913 63.17 1810432 2665660 2829234
1489028914 52.41 1810432 2002853 2173325
1489028915 43.81 1814528 1936225 2101333
1489028916 38.28 1814528 1656047 1798331
1489028917 56.21 1814528 2136915 2319565
1489028918 55.06 1814528 2259683 2446199
1489028919 44.19 1814528 1866139 2014755
1489028920 36.62 1814528 2098130 2278302
1489028921 42.88 1814528 1877176 2043982
1489028922 43.91 1814528 1897249 2064237
1489028923 57.22 1814528 2255973 2442955
1489028924 59.13 1814528 2367755 2564721
1489028925 59.18 1814528 2376713 2583465
1489028926 58.57 1814528 2334427 2528673
1489028927 56.46 1814528 2533312 2753752
1489028928 57.33 1814528 2445303 2651475
1489028929 63.82 1814528 2538145 2753887
1489028930 62.99 1814528 2502912 2712932
1489028931 50.11 1818624 2449206 2662668
1489028932 56.47 1818624 2459129 2681413
1489028933 48.95 1818624 2679709 2917005
1489028934 70.32 1818624 3220562 3447346
1489028935 73.21 1818624 3122137 3351003
1489028936 47.34 1818624 2334504 2519358
1489028937 51.71 1818624 2314694 2507884
1489028938 41.09 1818624 2242737 2422779
1489028939 42.01 1818624 2279897 2476479
1489028940 68.72 1818624 2746677 2968243
1489028941 47.96 1818624 2475268 2681546
1489028942 45.31 1818624 2311849 2509325
1489028943 42.77 1818624 2284505 2478701
1489028944 32.7 1818624 2125683 2305323
1489028945 40.36 1818624 2228044 2428097
1489028946 64.55 1818624 2587248 2803725
1489028947 65.45 1818624 2611327 2830045
1489028948 68.41 1822720 2631912 2845922
1489028949 62.74 1822720 2329198 2521328
1489028950 63.13 1822720 2349041 2547392
1489028951 55.95 1822720 2494197 2704246
1489028952 64.31 1822720 2487756 2694610
1489028953 65.81 1822720 2572575 2793670
1489028954 69.74 1822720 2699754 2930567
1489028955 55.9 1822720 2286862 2479158
1489028956 54.78 1822720 2003034 2168412
1489028957 45.28 1822720 2041108 2204198
1489028958 44.27 1822720 3054732 3289399
1489028959 50.27 1957888 2745398 3008598
1489028960 48.43 1957888 2356045 2563726
1489028961 47.59 1855488 2415266 2630166
1489028962 63.86 1855488 2440842 2640257
1489028963 65.82 1855488 2555342 2765163
1489028964 62.44 1855488 2296071 2487505
1489028965 58.84 1855488 2201736 2390026
1489028966 61.27 1855488 2327321 2523523
1489028967 64.68 1855488 2484082 2691548
1489028968 43.53 1855488 2563960 2799094
1489028969 44.5 1855488 2521840 2750294
1489028970 53.33 1855488 2442464 2646046
1489028971 74.88 1855488 3249949 3478419
1489028972 77.05 1855488 3811588 4094602
1489028973 60.12 1855488 2582938 2803578
1489028974 70.37 1855488 2811788 3043823
1489028975 68.4 1855488 2698929 2924092
1489028976 62.34 1855488 2379866 2579108
1489028977 51.26 1855488 2417529 2533903
1489028978 66.24 1855488 2732909 2748011
1489028979 66.37 1855488 2730932 2744816
1489028980 66.67 1855488 2771749 2786587
1489028981 65.4 1855488 2778253 2792405
1489028982 68.29 1855488 2861496 2871140
1489028983 70.2 1855488 3464300 3522620
1489028984 53.3 1855488 2850153 2872201
1489028985 53.57 1855488 2547508 2565692
1489028986 58.76 1855488 2411937 2439923
1489028987 64.42 1855488 2672382 2680042
1489028988 67.49 1855488 2884368 2874039
1489028989 57.46 1855488 2534026 2539796
1489028990 63.67 1855488 2728219 2742304
1489028991 36.7 1855488 2580844 2626642
1489028992 54.02 1855488 2617451 2665479
1489028993 61.43 1855488 2544903 2559213
1489028994 51.49 1855488 2414029 2425101
1489028995 46.48 1855488 2030499 2039843
1489028996 40.14 1855488 2143681 2159985
1489028997 35.21 1855488 2231472 2255006
1489028998 55.52 1855488 2312778 2319448
1489028999 63.8 1855488 2753660 2760882
1489029000 73.34 1855488 3338732 3398447
1489029001 73.74 1855488 3334929 3359306
1489029002 63.62 1855488 2678973 2693778
1489029003 63.07 1855488 2742409 2759676
1489029004 47.7 1855488 2364707 2399279
1489029005 46.15 1855488 2264823 2285205
1489029006 44.05 1855488 2329772 2347930
1489029007 42.27 1855488 2333136 2351802
1489029008 43.25 1855488 2757335 2790241
1489029009 47.54 1855488 2888202 2929130
1489029010 55.36 1855488 2503895 2518089
1489029011 62.25 1855488 2550644 2555997
1489029012 52.51 1855488 2890334 2923226
1489029013 56.79 1855488 2874001 3442272
1489029014 43.11 1855488 2265217 2450379
1489029015 66.93 1855488 2968292 2971402
1489029016 63.23 1855488 3005841 3055329
1489029017 49.41 1855488 2526915 2545139
1489029018 69.91 1855488 3043870 3055742
1489029019 65.93 1855488 2794208 2799690
1489029020 68.21 1855488 2782445 2794934
1489029021 68.97 1855488 2865316 2869785
1489029022 49.44 1855488 3290020 3320620
1489029023 44.23 1855488 2682532 2705260
1489029024 45.05 1855488 2493331 2511919
1489029025 64.9 1855488 2722058 2727486
1489029026 62.24 1855488 2650214 2661858
1489029027 66.34 1855488 2834154 2852160
1489029028 72.21 1855488 3196208 3192382
1489029029 77.82 1855488 3584047 3577623
1489029030 68.79 1855488 2910818 2914538
1489029031 71.73 1855488 3104877 3114099
1489029032 66.18 1855488 2945404 2953008
1489029033 43.18 1855488 2200806 2207657
1489029034 42.96 1855488 2302098 2296345
1489029035 44.96 1855488 2464426 2468992
1489029036 41.3 1855488 2176411 2183959
1489029037 43.75 1855488 2244073 2245695
1489029038 41.22 1855488 2315289 2320065
1489029039 48.18 1855488 2504042 2503786
1489029040 58.68 1855488 2792659 2805455
1489029041 41.83 1855488 2550263 2551323
1489029042 60.5 1855488 2746263 2746235
1489029043 44.03 1855488 2645959 2654481
1489029044 53.07 1855488 2418779 2419199
1489029045 35.72 1855488 2416530 2434850
1489029046 49.42 1855488 2497971 2517049
1489029047 43.21 1855488 2480431 2499877
1489029048 44.31 1855488 2424662 2438938
1489029049 63.7 1855488 2706339 2711099
1489029050 64.99 1855488 2919061 2927471
1489029051 65.44 1855488 3018804 3030194
1489029052 39.33 1855488 2562947 2587243
1489029053 43.53 1855488 2483340 2489970
1489029054 38.29 1855488 2601748 2611132
1489029055 52.55 1855488 2861900 2874906
1489029056 58.9 1855488 3524957 3544763
1489029057 66.89 1855488 3846729 3877208
1489029058 66.94 1855488 4036910 4379593
1489029059 79.92 1855488 3551512 4083942
1489029060 57.94 1855488 2653593 2868237
1489029061 58.03 1855488 2741826 2757538
1489029062 68.37 1859584 2986723 2998051
1489029063 65.55 1859584 2850362 2882696
1489029064 60.55 1859584 2898717 2901507
1489029065 62.27 1859584 2860748 2880460
1489029066 65.55 1859584 2619117 2626612
1489029067 66.64 1859584 2728314 2739625
1489029068 67.49 1859584 2782521 2797161
1489029069 61.67 1859584 2652248 2657648
1489029070 59.9 1859584 2601029 2616633
1489029071 39.91 1859584 2464232 2482770
1489029072 40.82 1859584 2074880 2086322
1489029073 46.47 1859584 2172569 2204653
1489029074 46.13 1859584 2400970 2428840
1489029075 56.51 1859584 2558127 2572447
1489029076 59.64 1859584 2382686 2391142
1489029077 57.14 1859584 2826451 2838055
1489029078 52.27 1863680 3073944 3107612
1489029079 34.81 1863680 2227477 2224105
1489029080 44.41 1863680 2169769 2184865
1489029081 54.5 1863680 2441960 2459700
1489029082 63.18 1863680 2585460 2591084
1489029083 64.16 1863680 2608794 2615768
1489029084 67.32 1863680 2805369 2816429
1489029085 61.98 1863680 2702368 2710919
1489029086 60.24 1863680 2597724 2604543
1489029087 58.93 1863680 2376872 2384140
1489029088 55.76 1863680 2213386 2211572
1489029089 60.46 1863680 2550085 2551747
1489029090 63.68 1863680 2898745 2902049
1489029091 54.91 1863680 3343377 3362029
1489029092 57.51 1863680 3094949 3349817
1489029093 54.35 1863680 3331252 3522244
1489029094 43.59 1863680 2896119 2908337
1489029095 65.03 1863680 2796833 2807289
1489029096 47.48 1863680 2504361 2504019
1489029097 38.41 1863680 2261931 2270717
1489029098 64.82 1863680 2831295 2854321
1489029099 70.52 1863680 2920334 2945022
1489029100 70.23 1863680 3012770 3037792
1489029101 65.35 1863680 2834830 2851825
1489029102 63.64 1863680 2701179 2720134
1489029103 53.77 1863680 2577911 2587921
1489029104 47.92 1863680 2495463 2506671
1489029105 63.07 1863680 2960949 2951091
1489029106 65.73 1863680 2774470 2779544
1489029107 46.19 1863680 2497494 2511436
1489029108 68.39 1863680 2859050 2863499
1489029109 55.54 1863680 2661984 2665324
1489029110 41.81 1863680 2873341 2906054
1489029111 49.71 1863680 2483990 2495878
1489029112 66.54 1863680 2839216 2865142
1489029113 64.1 1863680 2781071 2798061
1489029114 60.06 1863680 2550384 2557550
1489029115 62.4 1863680 2675270 2692434
1489029116 59.21 1863680 3164596 3167324
1489029117 53.4 1863680 3122936 3118782
1489029118 50.54 1863680 2882646 2879069
1489029119 49.47 1863680 2658748 2675121
1489029120 49.11 1863680 2756624 2794470
1489029121 52.07 1863680 2733662 2741834
1489029122 43.65 1863680 2511232 2527542
1489029123 45.04 1863680 2281146 2297786
1489029124 60.31 1863680 2625235 2634747
1489029125 44.13 1863680 2439676 2439049
1489029126 55.55 1863680 2471355 2477304
1489029127 68.18 1863680 3017424 3011265
1489029128 64.39 1863680 2705545 2710907
1489029129 47.42 1863680 2531077 2546134
1489029130 37.38 1863680 2357947 2383877
1489029131 39.29 1863680 2339556 2351724
1489029132 54.04 1863680 2514192 2532924
1489029133 68.89 1863680 2926289 2909447
1489029134 62.51 1863680 2582036 2588908
1489029135 65.33 1863680 2650974 2659918
1489029136 59.34 1863680 3103536 3132878
1489029137 52.46 1863680 3269770 3324486
1489029138 54.01 1863680 2822772 2887246
1489029139 51.66 1863680 2549319 2566153
1489029140 53.95 1863680 2947858 2968326
1489029141 61.03 1863680 2768070 2795402
1489029142 66.43 1863680 2746803 2756609
1489029143 61.53 1863680 2447788 2462536
1489029144 58.86 1863680 2346298 2360648
1489029145 63.27 1863680 2559266 2571114
1489029146 62.76 1863680 2561835 2566483
1489029147 67.19 1863680 2880562 2886778
1489029148 63.16 1863680 2679013 2678027
1489029149 62.74 1863680 2559693 2571742
1489029150 61.72 1863680 2884695 2902210
1489029151 56.06 1863680 3372057 3457778
1489029152 62.15 1863680 3165466 3362856
1489029153 67.43 1863680 2753635 3201214
1489029154 71.21 1863680 2782623 3231480
1489029155 62.13 1863680 2572499 2699838
1489029156 56.33 1863680 2792474 2818784
1489029157 67.47 1863680 2794292 2809450
1489029158 64.15 1863680 2644906 2654479
1489029159 61.0 1863680 2550486 2566370
1489029160 51.89 1863680 2392840 2397281
1489029161 68.7 1863680 2996598 2997134
1489029162 63.06 1863680 2712863 2710545
