1	11
2	609
3	775
4	987
5	2.3000000000001e+16
6	1084
7	1239
8	1583
9	1533
10	1792
11	1763
12	1867
13	2050
14	1894
15	1965
16	1620
17	1585
18	2032
19	1902
20	1859
21	1928
22	1600
23	1797
24	1739
25	1952
26	1852
27	2036
28	1891
29	1950
30	1849
31	1747
32	1980
33	1796
34	1746
35	1912
36	2005
37	1632
38	1697
39	1814
40	1881
41	1791
42	2154
43	1777
44	1930
45	1762
46	1990
47	1727
48	1722
49	1800
50	1646
51	1703
52	1724
53	1730
54	1896
55	1792
56	1795
57	1934
58	1849
59	1990
60	1903
61	1962
62	1979
63	1844
64	1810
65	2065
66	1719
67	1802
68	1757
69	1808
70	1836
71	1990
72	1946
73	1797
74	1749
75	1760
76	2060
77	1740
78	1861
79	1706
80	1921
81	1688
82	1985
83	1856
84	1712
85	1861
86	1833
87	1965
88	1730
89	1707
90	1842
91	1801
92	1992
93	1869
94	2091
95	1701
96	1733
97	1812
98	1734
99	1934
100	1847
101	1613
102	1785
103	1959
104	1811
105	1666
106	1534
107	1801
108	1837
109	1776
110	1908
111	1560
112	1826
113	1799
114	1802
115	1793
116	2000
117	1865
118	1633
119	1662
120	1723
121	1649
122	1672
123	1926
124	1794
125	2037
126	1938
127	1988
128	1618
129	1876
130	1802
131	1993
132	1801
133	2175
134	1605
135	1792
136	1845
137	1668
138	1744
139	1991
140	2064
141	1762
142	1777
143	1753
144	1930
145	1795
146	1850
147	1750
148	1506
149	1865
150	1803
151	1917
152	1958
153	2069
154	1752
155	1738
156	1635
157	1847
158	1773
159	1716
160	1660
161	1968
162	1948
163	1830
164	1682
165	1731
166	1888
167	1706
168	1915
169	1952
170	1761
171	1655
172	1643
173	1661
174	1560
175	1803
176	1758
177	1813
178	1770
179	1806
180	1867
181	1879
182	2041
183	1683
184	1824
185	1669
186	1747
187	1931
188	1900
189	1676
190	1661
191	1935
192	1784
193	1964
194	2053
195	1753
196	1757
197	2152
198	1983
199	1769
200	1748
201	1854
202	2061
203	1750
204	1789
205	1920
206	1641
207	1612
208	1856
209	1949
210	1576
211	1811
212	1840
213	1845
214	1591
215	1805
216	1827
217	1799
218	1691
219	1739
220	1589
221	1904
222	1832
223	1939
224	2026
225	1679
226	2044
227	1796
228	1915
229	1817
230	1732
231	1623
232	1870
233	1888
234	1767
235	1610
236	1654
237	1705
238	1617
239	1634
240	2028
241	1717
242	1845
243	1636
244	1664
245	1607
246	1549
247	1762
248	1777
249	1672
250	1868
251	1769
252	1739
253	1881
254	1826
255	1933
256	1973
257	1804
258	1863
259	1725
260	1986
261	1819
262	1841
263	2013
264	2004
265	1732
266	1803
267	1627
268	1520
269	1820
270	1800
271	1842
272	1591
273	1850
274	1923
275	1682
276	1793
277	1810
278	1777
279	1774
280	1696
281	1749
282	2007
283	1977
284	1786
285	1870
286	1971
287	1884
288	1968
289	1805
290	1904
291	1756
292	1672
293	1823
294	2044
295	1830
296	1796
297	1561
298	2016
299	1803
300	2033
301	1707
302	1810
303	1927
304	1933
305	1875
306	2030
307	1772
308	2116
309	1848
310	1865
311	1562
312	1906
313	1797
314	1891
315	1840
316	1760
317	1932
318	1655
319	1759
320	1784
321	1667
322	1987
323	1856
324	1859
325	1842
326	1971
327	1698
328	2100
329	2010
330	1709
331	2099
332	1790
333	1780
334	1974
335	1987
336	1786
337	1788
338	1773
339	1891
340	1664
341	1929
342	1957
343	1724
344	2002
345	1936
346	1698
347	1954
348	1756
349	1598
350	1700
351	1924
352	2073
353	1960
354	1705
355	1935
356	2024
357	1516
358	1850
359	1837
360	1907
361	1883
362	2015
363	1850
364	1775
365	1675
366	1650
367	1883
368	2055
369	1859
370	1881
371	1798
372	1709
373	1840
374	1735
375	1757
376	1755
377	1824
378	1659
379	1911
380	1845
381	2118
382	1915
383	1912
384	1881
385	1942
386	2187
387	2033
388	1849
389	1818
390	1894
391	1643
392	1644
393	1921
394	1871
395	1810
396	1861
397	1738
398	1575
399	1636
400	1800
401	2011
402	1791
403	1911
404	1660
405	1764
406	2026
407	2045
408	1951
409	1946
410	1626
411	1638
412	1636
413	1841
414	1968
415	1877
416	1796
417	1929
418	1943
419	1761
420	1619
421	1957
422	1719
423	1821
424	1650
425	1674
426	2131
427	1792
428	1790
429	1925
430	1912
431	1642
432	2014
433	1685
434	1759
435	1912
436	1729
437	1707
438	1691
439	1893
440	1766
441	1758
442	2010
443	1949
444	1962
445	2176
446	1931
447	1878
448	1908
449	1595
450	1967
451	1737
452	1775
453	1617
454	1623
455	1914
456	1699
457	1719
458	1771
459	1741
460	1739
461	1953
462	1820
463	1619
464	1815
465	1903
466	1653
467	1650
468	1823
469	1786
470	1542
471	1786
472	1864
473	1557
474	1905
475	1864
476	1809
477	1694
478	1620
479	2132
480	1846
481	1678
482	1729
483	1752
484	1866
485	1935
486	2083
487	1741
488	1997
489	2025
490	2034
491	2010
492	2021
493	1934
494	1851
495	1742
496	1856
497	1991
498	1689
499	1841
500	2010
501	1725
502	1589
503	1854
504	1696
505	1679
506	1864
507	1402
508	1733
509	1985
510	1913
511	1806
512	1690
513	1876
514	1834
515	1678
516	1802
517	2036
518	1896
519	1887
520	1842
521	1741
522	1905
523	1826
524	1783
525	1937
526	1776
527	1646
528	1852
529	1885
530	1817
531	1803
532	2138
533	1803
534	1772
535	2104
536	1857
537	1851
538	1807
539	1623
540	1788
541	1955
542	1797
543	2189
544	1745
545	1778
546	1764
547	1897
548	1996
549	1845
550	1921
551	1922
552	1864
553	1741
554	1911
555	1766
556	1541
557	1794
558	1819
559	1739
560	1830
561	1673
562	1998
563	1867
564	1678
565	1672
566	1880
567	1873
568	1976
569	1794
570	1823
571	1810
572	1855
573	2029
574	1801
575	1950
576	1735
577	1699
578	1647
579	1671
580	1722
581	1906
582	1550
583	1637
584	1695
585	1874
586	1893
587	1695
588	1974
589	2116
590	1657
591	1958
592	2084
593	1917
594	1993
595	2012
596	1898
597	1567
598	1762
599	1824
600	1982
601	1875
602	2039
603	1929
604	1740
605	1956
606	1881
607	1986
608	1888
609	1709
610	1575
611	1823
612	1972
613	1730
614	1653
615	1795
616	1637
617	1806
618	1737
619	1791
620	1863
621	1705
622	1708
623	1690
624	1522
625	1059
626	942
627	999
628	380
629	420
630	250
631	39
632	30
633	0
634	0
635	0
636	0
637	0
638	0
639	0
640	0
641	0
642	0
643	0
644	0
