#timestamp(s) cpu_usage(ticks) memory_usage(bytes) rx(bytes) tx(bytes)
1488424563 0.02 1443840 1830 1484
1488424564 0.08 1171456 796 160
1488424565 0.15 1171456 836 90
1488424566 6.48 1761280 305419 180059
1488424567 39.32 1777664 1883611 1103519
1488424568 41.42 1781760 1927026 1122889
1488424569 38.9 1925120 1849829 1033938
1488424570 35.79 1802240 1688260 892545
1488424571 38.48 1933312 1820114 878913
1488424572 37.3 1806336 1798838 927872
1488424573 36.23 1806336 1756438 902142
1488424574 37.94 1806336 1876942 1103341
1488424575 38.29 1806336 1737405 1252806
1488424576 38.55 1806336 1739598 1286937
1488424577 35.74 1806336 1580401 1173299
1488424578 36.4 1806336 1585779 1213262
1488424579 35.8 1806336 1574797 1194822
1488424580 37.77 1806336 1648882 1244759
1488424581 36.46 1806336 1604371 1194439
1488424582 36.08 1806336 1575906 1196064
1488424583 42.21 1806336 1762588 1358269
1488424584 46.8 1806336 1973257 1521595
1488424585 45.23 1806336 1929769 1500470
1488424586 44.46 1806336 1932450 1476798
1488424587 46.44 1806336 1962862 1504508
1488424588 44.17 1806336 1903764 1423331
1488424589 45.76 1806336 1978636 1497244
1488424590 44.23 1806336 1884425 1434794
1488424591 47.57 1806336 1992099 1539486
1488424592 44.68 1806336 1889214 1450075
1488424593 44.63 1806336 1914313 1428971
1488424594 45.13 1806336 1966317 1461332
1488424595 44.41 1810432 1886494 1422823
1488424596 40.14 1810432 1673949 1261684
1488424597 45.78 1810432 1946914 1484012
1488424598 43.83 1810432 1846186 1405644
1488424599 44.84 1810432 1910380 1453935
1488424600 45.21 1810432 1947177 1433579
1488424601 43.32 1810432 1881196 1356759
1488424602 47.59 1810432 1970292 1469627
1488424603 46.07 1810432 1962399 1500193
1488424604 43.82 1810432 1847772 1432913
1488424605 41.28 1810432 1735997 1354962
1488424606 35.87 1810432 1589510 1231890
1488424607 34.16 1810432 1544547 1174759
1488424608 35.3 1810432 1590208 1227566
1488424609 35.42 1810432 1562604 1202900
1488424610 35.69 1810432 1595044 1230673
1488424611 39.06 1810432 1766381 1364070
1488424612 37.05 1810432 1665026 1314881
1488424613 35.23 1814528 1579576 1221485
1488424614 38.49 1814528 1752602 1362678
1488424615 37.66 1814528 1742684 1288029
1488424616 41.47 1814528 1865367 1432873
1488424617 40.67 1814528 1867632 1366093
1488424618 39.28 1814528 1825683 1354110
1488424619 37.43 1814528 1744733 1318998
1488424620 39.66 1814528 1859104 1348593
1488424621 40.22 1814528 1828942 1345441
1488424622 40.48 1814528 1820974 1403944
1488424623 40.47 1818624 1804168 1365033
1488424624 45.05 1818624 1938233 1404563
1488424625 43.23 1818624 1902093 1416459
1488424626 44.83 1818624 1968740 1433802
1488424627 42.33 1818624 1859427 1360704
1488424628 44.35 1818624 1950782 1406243
1488424629 45.25 1818624 1936186 1452311
1488424630 45.07 1818624 1908364 1456703
1488424631 45.96 1818624 1945094 1508404
1488424632 46.17 1818624 1977042 1501782
1488424633 43.99 1818624 1889829 1463998
1488424634 40.49 1818624 1758466 1382763
1488424635 34.59 1818624 1507609 1171826
1488424636 37.07 1818624 1632761 1283833
1488424637 37.29 1818624 1699375 1321520
1488424638 40.31 1818624 1833947 1419312
1488424639 38.06 1818624 1752810 1348522
1488424640 39.6 1818624 1769294 1400970
1488424641 39.36 1818624 1826550 1426290
1488424642 38.64 1818624 1788597 1352245
1488424643 39.63 1818624 1778636 1385553
1488424644 33.72 1818624 1499923 1185807
1488424645 36.29 1818624 1634547 1276302
1488424646 40.7 1818624 1870954 1434675
1488424647 38.72 1818624 1805553 1368507
1488424648 38.91 1818624 1782991 1370275
1488424649 40.01 1818624 1843853 1411618
1488424650 41.02 1818624 1861736 1453364
1488424651 39.04 1818624 1772787 1351299
1488424652 39.38 1818624 1788280 1357106
1488424653 41.08 1818624 1874601 1490446
1488424654 39.21 1818624 1793264 1441953
1488424655 42.07 1818624 1868329 1525294
1488424656 40.99 1818624 1830544 1481392
1488424657 41.4 1818624 1908806 1520198
1488424658 38.55 1818624 1735397 1327285
1488424659 41.42 1818624 1850028 1427999
1488424660 41.15 1818624 1845785 1493285
1488424661 38.14 1818624 1759861 1385805
1488424662 37.81 1818624 1718026 1334769
