1	0 0 0 1 27
2	0 0 2 8 93
3	0 0 1 13 77
4	0 1 9 17 95
5	0 0 8 51 98
6	0 0 12 52 113
7	0 0 11 39 122
8	0 0 7 41 115
9	0 0 9 31 116
10	0 0 13 59 111
11	0 0 13 38 113
12	0 0 8 57 109
13	0 2 19 38 110
14	0 2 13 58 109
15	0 5 28 76 113
16	0 5 15 73 111
17	0 6 21 66 111
18	0 4 18 64 111
19	0 5 20 46 118
20	0 2 14 63 117
21	0 1 12 72 111
22	0 5 31 88 116
23	0 5 20 75 114
24	0 6 29 67 115
25	0 3 28 79 110
26	0 6 26 57 116
27	0 6 28 77 112
28	0 5 28 75 116
29	0 6 29 74 117
30	0 6 20 84 112
31	0 3 22 68 112
32	0 1 24 54 115
33	0 1 9 36 116
34	0 5 22 57 113
35	0 1 6 35 115
36	0 1 25 61 114
37	0 2 22 56 113
38	0 3 16 35 113
39	0 1 31 46 114
40	0 5 18 83 116
41	0 1 7 37 115
42	0 1 20 64 113
43	0 4 23 55 114
44	0 2 17 48 115
45	0 6 20 46 116
46	0 6 31 81 113
47	0 2 13 31 115
48	0 1 17 81 116
49	0 3 8 37 114
50	0 2 18 32 114
51	0 2 18 69 114
52	0 2 19 41 116
53	0 1 21 64 115
54	0 6 19 44 115
55	0 3 8 41 114
56	0 2 22 69 115
57	0 4 20 47 114
58	0 1 26 76 114
59	0 1 29 54 112
60	0 7 29 72 114
61	0 1 9 57 114
62	0 1 23 67 113
63	0 6 26 67 113
64	0 1 7 33 115
65	0 3 26 79 114
66	0 6 19 71 113
67	0 5 19 55 115
68	0 7 24 63 113
69	0 1 30 71 114
70	0 4 11 41 114
71	0 1 14 57 115
72	0 6 35 87 114
73	0 7 25 92 115
74	0 1 33 61 113
75	0 2 13 38 115
76	0 3 14 36 114
77	0 1 27 71 113
78	0 5 18 43 115
79	0 3 21 54 114
80	0 1 16 67 115
81	0 4 30 68 112
82	0 2 11 68 116
83	0 2 26 55 112
84	0 6 36 78 113
85	0 3 18 47 110
86	0 2 18 39 113
87	0 1 15 43 109
88	0 6 21 46 111
89	0 6 16 57 111
90	0 1 18 65 112
91	0 1 9 33 115
92	0 4 16 34 114
93	0 1 9 69 111
94	0 1 33 78 116
95	0 3 22 84 112
96	0 3 13 43 114
97	0 1 21 36 113
98	0 3 15 44 114
99	0 3 19 85 114
100	0 5 31 48 115
101	0 4 19 72 118
102	0 2 29 73 113
103	0 3 18 41 116
104	0 1 18 62 114
105	0 4 17 48 114
106	0 3 23 82 117
107	0 4 14 83 115
108	0 2 8 35 114
109	0 6 18 45 114
110	0 5 20 66 116
111	0 2 15 69 116
112	0 3 17 35 115
113	0 8 26 45 116
114	0 4 27 76 115
115	0 2 17 73 114
116	0 4 18 44 116
117	0 6 23 35 116
118	0 1 23 62 113
119	0 6 12 67 117
120	0 5 15 45 113
121	0 3 8 33 115
122	0 2 17 37 117
123	0 2 18 43 114
124	0 2 21 52 116
125	0 2 21 82 114
126	0 1 18 46 115
127	0 3 8 35 115
128	0 1 16 61 116
129	0 5 21 55 114
130	0 1 30 65 114
131	0 4 16 40 114
132	0 1 18 37 114
133	0 6 16 35 114
134	0 1 14 36 115
135	0 3 11 34 115
136	0 5 25 47 115
137	0 3 16 41 116
138	0 1 16 59 114
139	0 1 21 77 113
140	0 3 12 66 116
141	0 7 16 41 112
142	0 1 15 64 116
143	0 3 18 36 115
144	0 1 8 33 116
145	0 5 25 73 113
146	0 1 8 48 114
147	0 3 21 42 116
148	0 6 15 45 114
149	0 4 19 37 114
150	0 5 28 65 114
151	0 1 11 38 114
152	0 2 8 34 115
153	0 1 8 36 113
154	0 4 9 35 114
155	0 3 13 34 115
156	0 1 19 73 113
157	0 7 28 73 115
158	0 6 20 75 114
159	0 1 25 52 115
160	0 1 13 39 114
161	0 1 8 29 116
162	0 2 19 37 113
163	0 6 19 74 116
164	0 5 19 69 114
165	0 6 24 38 114
166	0 1 31 63 116
167	0 7 26 79 116
168	0 6 34 76 113
169	0 2 17 39 117
170	0 1 27 69 113
171	0 7 25 71 115
172	0 1 18 91 114
173	0 6 21 49 115
174	0 5 19 42 115
175	0 1 15 35 114
176	0 6 15 47 116
177	0 3 26 74 113
178	0 7 24 79 113
179	0 6 13 65 113
180	0 4 17 52 114
181	0 5 32 66 114
182	0 1 18 51 115
183	0 3 19 52 113
184	0 1 12 35 117
185	0 1 20 78 113
186	0 6 32 48 114
187	0 1 17 39 114
188	0 2 19 57 115
189	0 6 17 36 116
190	0 6 28 77 113
191	0 1 17 32 116
192	0 1 14 54 115
193	0 1 9 35 114
194	0 1 17 47 114
195	0 3 9 34 115
196	0 6 19 63 114
197	0 7 31 43 116
198	0 2 16 71 114
199	0 4 19 81 115
200	0 1 24 82 112
201	0 4 21 75 116
202	0 4 27 68 115
203	0 2 31 66 113
204	0 5 17 63 115
205	0 1 18 61 114
206	0 4 16 39 117
207	0 3 16 35 114
208	0 5 17 46 115
209	0 2 14 65 115
210	0 4 34 69 115
211	0 8 16 46 115
212	0 1 19 55 112
213	0 2 21 62 115
214	0 1 18 65 115
215	0 4 8 33 116
216	0 6 16 35 115
217	0 4 20 36 115
218	0 2 15 37 114
219	0 2 25 48 114
220	0 5 26 73 116
221	0 1 14 56 114
222	0 4 18 64 115
223	0 7 22 76 116
224	0 6 28 91 114
225	0 1 25 83 115
226	0 5 18 79 116
227	0 3 21 71 116
228	0 5 17 52 114
229	0 6 24 65 116
230	0 1 34 71 116
231	0 3 19 79 117
232	0 6 15 41 116
233	0 7 19 47 113
234	0 4 21 57 114
235	0 0 22 76 115
236	0 6 27 74 114
237	0 4 11 49 114
238	0 2 18 41 116
239	0 1 16 36 115
240	0 1 19 67 114
241	0 6 8 39 114
242	0 2 15 37 115
243	0 2 19 68 114
244	0 3 19 48 114
245	0 6 27 51 116
246	0 1 8 39 116
247	0 6 18 63 116
248	0 3 20 45 116
249	0 6 25 87 115
250	0 3 25 58 113
251	0 3 17 57 115
252	0 2 8 49 115
253	0 6 31 53 114
254	0 2 9 36 113
255	0 2 9 52 115
256	0 3 9 35 115
257	0 6 26 75 115
258	0 4 9 39 116
259	0 1 16 32 115
260	0 6 28 77 116
261	0 1 30 79 115
262	0 1 17 32 114
263	0 1 18 36 116
264	0 2 17 42 113
265	0 6 17 69 115
266	0 2 26 35 116
267	0 7 19 38 116
268	0 3 29 93 115
269	0 2 15 63 114
270	0 4 19 47 116
271	0 5 26 56 114
272	0 7 26 36 115
273	0 3 19 51 114
274	0 4 19 79 115
275	0 1 19 56 115
276	0 5 32 73 113
