#timestamp(s) cpu_usage(ticks) memory_usage(bytes) rx(bytes) tx(bytes)
1488778512 0.0 2670592 90 168
1488778513 38.0 225505280 594 250
1488778514 75.75 283418624 1536 1316
1488778515 0.1 283340800 452 0
1488778516 15.07 285859840 121331 54906
1488778517 111.51 285822976 1563714 855435
1488778518 110.68 285839360 1244955 705997
1488778519 112.35 285966336 1277762 660493
1488778520 110.5 285958144 1310671 670019
1488778521 110.72 285982720 1312785 672171
1488778522 111.3 286109696 1429795 747321
1488778523 115.92 285982720 1785213 930950
1488778524 121.93 285978624 1994938 1375011
1488778525 110.5 286109696 1858692 758753
1488778526 110.3 285982720 1563844 493094
1488778527 103.8 286109696 1353343 387760
1488778528 108.71 285982720 1532094 453585
1488778529 107.42 285982720 1563101 451571
1488778530 108.77 286236672 1542939 485575
1488778531 108.54 286097408 1536781 526171
1488778532 109.82 286220288 1581521 546737
1488778533 109.68 286097408 1673138 528426
1488778534 108.37 286109696 1529980 519946
1488778535 111.4 285978624 1599709 516630
1488778536 109.73 286105600 1622787 506541
1488778537 109.42 286097408 1801519 611823
1488778538 109.24 286105600 1797991 584774
1488778539 107.25 285974528 1798076 652628
1488778540 110.37 286228480 1821566 662201
1488778541 114.08 286216192 1883285 681658
1488778542 106.75 286228480 1776205 643165
1488778543 109.08 286097408 1815081 624490
1488778544 109.26 286097408 1812537 673249
1488778545 110.88 286097408 1865535 691120
1488778546 112.01 286097408 1811118 642067
1488778547 107.77 286093312 1799280 647366
1488778548 109.54 286220288 1845146 689000
1488778549 112.65 285970432 1852309 694888
1488778550 108.05 286093312 1830312 704260
1488778551 112.01 286093312 1841302 630749
1488778552 106.09 286097408 1777853 679997
1488778553 111.3 285966336 1806161 668687
1488778554 111.9 286216192 1865812 669916
1488778555 107.6 286216192 1829935 655372
1488778556 113.27 286220288 1867315 695802
1488778557 110.31 286093312 1888333 717201
1488778558 107.7 286224384 1865188 703244
1488778559 113.09 286220288 1915276 727141
1488778560 110.74 285966336 1891281 776256
1488778561 113.87 285986816 2037548 1083658
1488778562 114.61 285986816 2049679 1103363
1488778563 113.34 285986816 2089218 1064747
1488778564 110.23 286113792 1995171 1068459
1488778565 113.68 285986816 2021242 1059904
1488778566 111.99 286105600 1940570 944269
1488778567 117.08 285982720 2014995 952294
1488778568 112.26 285986816 2050029 1190160
1488778569 106.59 286232576 1840880 1417164
1488778570 105.78 285986816 1852493 1478824
1488778571 107.46 285982720 1899359 1546888
1488778572 105.98 285982720 1852746 1404732
1488778573 103.95 285982720 1811626 1400285
1488778574 105.67 286105600 1777913 1292830
1488778575 106.57 285859840 1825971 1351588
1488778576 109.96 285859840 1903357 1442620
1488778577 110.03 285986816 1910846 1461268
1488778578 105.84 286113792 1846239 1451474
1488778579 108.91 285859840 1928606 1529272
1488778580 106.4 285986816 1874103 1506948
1488778581 106.62 286113792 1852416 1410266
1488778582 107.91 286113792 1900771 1494915
1488778583 108.42 286113792 1903280 1439583
1488778584 107.38 285974528 1868103 1362790
1488778585 104.01 285986816 1829037 1410342
1488778586 111.85 285986816 1929452 1477325
1488778587 106.96 286105600 1876187 1427140
1488778588 108.75 286105600 1923976 1547748
1488778589 111.81 285986816 1975110 1553167
1488778590 118.3 285982720 1996876 1347546
1488778591 106.77 285859840 1897651 659599
1488778592 111.6 285986816 1935855 756107
1488778593 108.33 286109696 1845984 704014
1488778594 113.05 286109696 1906238 725964
1488778595 112.66 285982720 1936585 737122
1488778596 111.7 286109696 1898479 736640
1488778597 112.49 286109696 1935923 717671
1488778598 105.84 286109696 1829619 693541
1488778599 111.55 286236672 1876689 666448
1488778600 111.07 285982720 1869894 677740
1488778601 109.71 286105600 1891744 705307
1488778602 110.67 285978624 1871918 701138
1488778603 112.47 286105600 1937300 751020
1488778604 109.43 286105600 1841835 672414
1488778605 110.05 285978624 1870651 658522
1488778606 108.06 286232576 1887737 695469
1488778607 110.7 286228480 1849481 644278
1488778608 107.65 286105600 1838705 713160
1488778609 110.04 285978624 1906817 747047
1488778610 112.79 286232576 1974972 745984
1488778611 110.62 286101504 1827644 639389
1488778612 110.95 286089216 1841487 632704
1488778613 111.35 286093312 2001457 904029
1488778614 111.56 286064640 2201165 975022
1488778615 115.37 286093312 2237768 998658
1488778616 113.08 285970432 1998771 1103222
1488778617 116.31 286097408 2141369 1051720
1488778618 111.52 286093312 2132176 1056408
1488778619 110.44 285982720 2009024 1439989
1488778620 110.43 286236672 1601817 1194958
1488778621 107.29 286236672 1646891 1195724
1488778622 107.39 286363648 1829462 1284919
1488778623 106.91 286109696 1806837 1346044
1488778624 108.92 286101504 1918232 1424773
1488778625 106.9 286113792 1863102 1387664
1488778626 104.85 285859840 1809676 1336312
1488778627 113.69 285982720 1988617 1559448
1488778628 109.19 285859840 1921772 1543164
1488778629 105.92 285982720 1862173 1456378
1488778630 115.98 286109696 2053955 1651858
1488778631 113.55 285982720 1998876 1575062
1488778632 106.07 285978624 1885584 1460876
1488778633 105.52 285986816 1877716 1421000
1488778634 106.75 285986816 1860413 1426603
1488778635 104.99 285859840 1833334 1387423
1488778636 107.92 285859840 1861965 1407769
1488778637 111.24 285974528 1931150 1415939
1488778638 105.25 286113792 1805399 1383450
1488778639 109.9 285986816 1920561 1470769
1488778640 104.56 285986816 1842557 1408541
1488778641 105.76 285859840 1857168 1431945
1488778642 108.0 286109696 1892210 1472882
1488778643 110.73 285986816 1587392 1212383
1488778644 110.54 285859840 1771285 1347530
1488778645 107.02 285982720 1885422 1477079
1488778646 94.11 286109696 1656775 1299944
1488778647 107.23 285859840 1889260 1503261
1488778648 112.66 285986816 1991644 1578542
1488778649 104.64 286113792 1889233 1528887
1488778650 108.87 286109696 1907534 1535826
1488778651 112.9 286113792 2025745 1582775
1488778652 112.7 285986816 1912246 1509843
1488778653 114.67 286113792 2040890 1599395
1488778654 111.13 285986816 1953528 1543218
1488778655 111.32 286109696 1929521 1501169
1488778656 108.98 285982720 1888126 1468918
1488778657 108.63 285986816 1925560 1523700
1488778658 110.69 285986816 1958450 1563024
1488778659 110.26 286109696 1940964 1512915
1488778660 108.44 285859840 1928863 1567536
1488778661 112.43 285978624 1976841 1581202
1488778662 110.29 286097408 1949414 1574217
1488778663 108.83 286089216 1911084 1527711
1488778664 110.36 285986816 1937391 1521102
1488778665 108.76 285859840 1923579 1531496
1488778666 110.62 286113792 1933075 1546737
1488778667 104.04 285859840 1769416 1331687
1488778668 107.06 285986816 1867420 1490008
1488778669 111.34 285859840 1660509 1535823
1488778670 108.12 286113792 1536446 1511464
1488778671 109.72 285859840 1694297 1508183
1488778672 105.42 285986816 1543343 1431203
1488778673 103.08 285859840 1578024 1369596
1488778674 109.06 286113792 1571325 1489537
1488778675 109.55 285986816 1543966 1527019
1488778676 111.46 286113792 1590684 1376120
1488778677 113.4 286240768 1758016 761522
1488778678 109.3 286240768 1722865 722556
1488778679 108.54 286240768 1773986 726704
1488778680 106.03 286236672 1680826 620928
1488778681 106.32 286240768 1798429 572028
1488778682 111.55 286113792 1770203 747731
1488778683 104.94 286109696 1740422 538457
1488778684 109.84 285986816 1873866 637511
1488778685 110.28 285978624 1967639 671778
1488778686 106.39 286105600 1978910 640742
1488778687 112.36 285978624 2044085 865750
1488778688 115.06 286105600 2147315 915987
1488778689 113.36 285978624 1910326 744492
1488778690 116.52 285978624 2054963 773739
1488778691 110.57 286105600 2014845 772727
1488778692 110.06 285978624 1991749 909836
1488778693 113.48 286228480 2098528 909433
1488778694 112.54 286101504 2077509 925035
1488778695 111.93 285974528 1916312 909612
1488778696 114.21 286228480 2087999 859645
1488778697 114.37 286228480 2003776 828861
1488778698 113.52 286093312 2070410 803480
1488778699 108.38 285974528 1921175 739592
1488778700 113.4 286101504 1987247 777376
1488778701 108.7 286101504 2019233 777054
1488778702 111.55 285966336 2038559 865453
1488778703 114.23 285966336 2112781 886683
1488778704 109.05 285966336 2010927 754898
1488778705 111.78 286093312 2040883 759859
1488778706 108.95 286220288 2015412 685447
1488778707 108.8 286093312 1890592 681862
1488778708 113.74 285966336 2042121 763455
1488778709 106.99 285966336 1864211 662565
1488778710 111.07 286093312 2005507 736042
1488778711 114.7 286117888 2206752 1162359
1488778712 112.29 286113792 2134377 1152536
1488778713 112.45 286085120 2027406 1088633
1488778714 114.95 286117888 2207855 1127986
1488778715 111.08 286117888 2043012 889206
1488778716 117.46 285986816 2154216 1002353
1488778717 113.26 286109696 2033170 886329
1488778718 113.0 285982720 2055741 1152049
1488778719 113.58 285990912 1989662 1493088
1488778720 108.46 285990912 1853067 1370382
1488778721 109.6 285990912 1937373 1520539
1488778722 117.1 285982720 2040644 1602608
1488778723 112.16 286117888 2012215 1604761
1488778724 109.92 285990912 1956868 1524582
1488778725 109.88 285863936 1929570 1472366
1488778726 115.02 286113792 2018838 1555240
1488778727 112.99 286117888 1982679 1497650
1488778728 110.44 285990912 1957902 1506592
1488778729 108.26 285863936 1900433 1393736
1488778730 114.12 285990912 2041722 1608524
1488778731 106.13 285863936 1827380 1362752
1488778732 111.35 286109696 1926492 1465018
1488778733 109.6 285863936 1962472 1598474
1488778734 113.74 286101504 2038414 1654343
1488778735 114.56 286105600 1973338 1494753
1488778736 110.3 285990912 1936182 1476263
1488778737 110.11 286117888 1993901 1529613
1488778738 116.2 286117888 2063073 1592784
1488778739 113.52 285990912 1975999 1531312
1488778740 112.54 285863936 1975442 1553542
1488778741 110.37 286117888 1968990 1572723
1488778742 113.06 285863936 1994558 1601343
1488778743 114.67 285986816 2037654 1612999
1488778744 113.11 285863936 2037690 1594639
1488778745 110.72 286105600 1935860 1512592
1488778746 110.7 285990912 1921666 1477584
1488778747 108.43 285986816 1896817 1464955
1488778748 117.36 285990912 2042274 1535902
1488778749 110.43 285982720 1919378 1449217
1488778750 117.38 286109696 2057717 1565309
1488778751 110.04 286117888 1902810 1494841
1488778752 108.08 285990912 1937101 1543935
1488778753 112.76 285986816 2011757 1575748
1488778754 112.94 286109696 2001161 1578418
1488778755 113.11 286113792 1973717 1583100
1488778756 116.86 285990912 2077561 1592245
1488778757 114.95 285986816 2003151 1545154
1488778758 112.69 285986816 1984358 1509621
