#timestamp(s) cpu_usage(ticks) memory_usage(bytes) rx(bytes) tx(bytes)
1488778518 22362693 2506752 5314 241747
1488778519 44647017 3493888 10800 1539966
1488778520 14978841 4018176 2650 710562
1488778521 15205944 4542464 2516 664074
1488778522 16025622 5066752 2784 783336
1488778523 15974514 5603328 2528 660016
1488778524 18417604 6258688 2446 721940
1488778525 16844920 6782976 2574 789876
1488778526 15897054 7307264 2376 731786
1488778527 15936627 7929856 2644 774808
1488778528 15298216 8454144 2512 736328
1488778529 16985047 8978432 2640 790336
1488778530 15365493 9633792 2244 664516
1488778531 16102707 10158080 2376 733382
1488778532 16344979 10682368 2574 788148
1488778533 16937764 11337728 2640 712144
1488778534 17778301 11862016 2574 757942
1488778535 15742135 12386304 2574 788170
1488778536 17110813 13041664 2310 690324
1488778537 17975034 13565952 2442 739112
1488778538 15194364 14090240 2178 686548
1488778539 16957542 14614528 2376 740124
1488778540 13849398 15138816 2376 720098
1488778541 16348627 15663104 2442 680446
1488778542 16020980 16318464 2310 748130
1488778543 14233457 16842752 2178 669224
1488778544 14997150 17367040 2574 741978
1488778545 13827414 17891328 2508 733842
1488778546 15657909 18415616 2310 682552
1488778547 16068569 18939904 2574 746634
1488778548 15748044 19464192 2244 680244
1488778549 14416726 19988480 2310 720866
1488778550 17480541 20643840 2244 672112
1488778551 17350729 21168128 2310 737476
1488778552 14898380 21692416 2310 738920
1488778553 15295658 22216704 2244 663646
1488778554 15353119 22740992 2376 740454
1488778555 15434982 23265280 2376 740424
1488778556 16843086 23920640 2310 682268
1488778557 14582338 24444928 2310 743206
1488778558 16262514 24969216 2508 740360
1488778559 14855863 25493504 2310 741416
1488778560 15538084 26148864 2376 738396
1488778561 14031872 26673152 2442 756742
1488778562 14750109 27197440 2310 673348
1488778563 14474029 27852800 2574 811298
1488778564 14224819 28377088 2376 732496
1488778565 14921740 28901376 2244 689516
1488778566 18570238 29425664 2442 735250
1488778567 17425813 30081024 2376 672898
1488778568 15545460 30605312 2376 736256
1488778569 14469028 31129600 2442 739816
1488778570 15480492 31653888 2442 740672
1488778571 14524692 32178176 2508 750996
1488778572 13868217 32702464 2178 690650
1488778573 15695510 33357824 2376 741248
1488778574 15468444 33882112 2244 674288
1488778575 17349551 34406400 2442 735840
1488778576 16024998 35061760 2574 737954
1488778577 14151352 35586048 2310 737362
1488778578 17386831 36110336 2442 765810
1488778579 16479389 36634624 2376 728480
1488778580 18626241 37289984 2310 668364
1488778581 15161065 37814272 2376 743932
1488778582 14832957 38338560 2442 735192
1488778583 14069337 38862848 2244 732536
1488778584 16731533 39518208 2706 798646
1488778585 12732721 39911424 2178 678070
1488778586 17236404 40566784 2508 722388
1488778587 14188416 41091072 2376 734098
1488778588 15629823 41615360 2376 747528
1488778589 18566256 42270720 2574 740458
1488778590 15518022 42795008 2442 733784
1488778591 17101069 43450368 2640 808962
1488778592 15156957 43974656 2508 663718
1488778593 16669224 44498944 2574 828074
1488778594 15539853 45154304 2376 724276
1488778595 15438643 45678592 2376 740870
1488778596 15875065 46202880 2376 757382
1488778597 17612421 46858240 2574 721412
1488778598 15903242 47382528 2376 754736
1488778599 15831105 47906816 2376 739642
1488778600 14628547 48562176 2442 742244
1488778601 16240625 49086464 2640 739536
1488778602 16558082 49610752 2442 740764
1488778603 16360843 50266112 2310 679062
1488778604 14600277 50790400 2640 822944
1488778605 17798580 51314688 2310 685982
1488778606 16866627 51970048 2442 753946
1488778607 16202852 52494336 2376 744018
1488778608 14241728 53018624 2376 743686
1488778609 16098142 53673984 2442 757518
1488778610 17095495 54198272 2376 718196
1488778611 15233922 54722560 2376 756790
1488778612 16042155 55246848 2574 734782
1488778613 17300079 55902208 2442 742354
1488778614 15928200 56557568 2772 863422
1488778615 16099263 57212928 2904 807398
1488778616 13065796 57737216 2376 753384
1488778617 13577204 58261504 2442 746740
1488778618 22277916 58916864 2574 815370
1488778619 15166224 59572224 2574 804726
1488778620 14121225 60096512 2244 617116
1488778621 12151118 60489728 2046 615616
1488778622 16286010 61014016 2442 808236
1488778623 17207792 61669376 2508 715906
1488778624 18270763 62193664 2376 733870
1488778625 14236744 62717952 2244 667676
1488778626 16926020 63242240 2508 785880
1488778627 15914189 63766528 2376 736278
1488778628 15924483 64421888 2376 724584
1488778629 14506934 64946176 2442 732924
1488778630 17122735 65601536 2574 722102
1488778631 14730770 66125824 2442 731110
